logtime,scenario_time,type,module,address,value
0.856603,0,version,,,1.4.1
0.857292,0,scenario_path,,,includes\scenarios\fatigue_2.txt
0.858736,0,seed_value,communications,,
0.858776,0,seed_output,communications,,AWT894
0.858909,0,seed_value,communications,,
0.858923,0,seed_output,communications,,QYA972
0.859026,0,seed_value,communications,,
0.859039,0,seed_output,communications,,FBA323
0.859195,0,seed_value,communications,,
0.859208,0,seed_output,communications,,OBO126
0.859305,0,seed_value,communications,,
0.859317,0,seed_output,communications,,YZN807
0.859408,0,seed_value,communications,,
0.85942,0,seed_output,communications,,TUE679
0.859509,0,seed_value,communications,,
0.859521,0,seed_output,communications,,CDI622
0.859601,0,seed_value,communications,,
0.859612,0,seed_output,communications,,KMG347
0.859705,0,seed_value,communications,,
0.859717,0,seed_output,communications,,YMU263
0.859753,0,seed_value,communications,,
0.859764,0,seed_output,communications,,110.098631
0.859796,0,seed_value,communications,,
0.859809,0,seed_output,communications,,113.609654
0.859836,0,seed_value,communications,,
0.859846,0,seed_output,communications,,108.043795
0.859872,0,seed_value,communications,,
0.859881,0,seed_output,communications,,130.376137
5.115813,0,dialog,,,OpenMATB end
5.116228,0.017606,event,communications,voicegender,male
5.132092,0.033472,event,communications,voiceidiom,english
5.149203,0.050335,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
5.149274,0.050335,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
5.164135,0.050335,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
5.164384,0.050335,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
5.167503,0.050335,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
5.169443,0.050335,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
5.171269,0.050335,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
5.173164,0.050335,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
5.175153,0.050335,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
5.176864,0.050335,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
5.176911,0.050335,parameter,sysmon,title,System monitoring
5.17693,0.050335,parameter,sysmon,taskplacement,topleft
5.176944,0.050335,parameter,sysmon,taskupdatetime,200
5.17696,0.050335,parameter,sysmon,taskfeedback-overdue-active,0
5.176972,0.050335,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.176987,0.050335,parameter,sysmon,taskfeedback-overdue-delayms,2000
5.176998,0.050335,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
5.177008,0.050335,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
5.177019,0.050335,parameter,sysmon,taskfeedback-overdue-_is_visible,0
5.17703,0.050335,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001D6C6EDFB80>
5.177045,0.050335,parameter,sysmon,alerttimeout,10000
5.177059,0.050335,parameter,sysmon,automaticsolver,0
5.177069,0.050335,parameter,sysmon,automaticsolverdelay,1000
5.177079,0.050335,parameter,sysmon,displayautomationstate,1
5.177089,0.050335,parameter,sysmon,allowanykey,0
5.177099,0.050335,parameter,sysmon,feedbackduration,1500
5.177111,0.050335,parameter,sysmon,feedbacks-positive-active,1
5.177122,0.050335,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
5.177135,0.050335,parameter,sysmon,feedbacks-negative-active,1
5.177146,0.050335,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
5.17716,0.050335,parameter,sysmon,lights-1-name,F5
5.177171,0.050335,parameter,sysmon,lights-1-failure,0
5.177181,0.050335,parameter,sysmon,lights-1-default,on
5.177192,0.050335,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
5.177203,0.050335,parameter,sysmon,lights-1-key,F5
5.177213,0.050335,parameter,sysmon,lights-1-on,1
5.177224,0.050335,parameter,sysmon,lights-1-_failuretimer,
5.177234,0.050335,parameter,sysmon,lights-1-_onfailure,0
5.177244,0.050335,parameter,sysmon,lights-1-_milliresponsetime,0
5.177255,0.050335,parameter,sysmon,lights-1-_freezetimer,
5.177265,0.050335,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x000001D6C816EE20>
5.177278,0.050335,parameter,sysmon,lights-2-name,F6
5.177287,0.050335,parameter,sysmon,lights-2-failure,0
5.177298,0.050335,parameter,sysmon,lights-2-default,off
5.177308,0.050335,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
5.177321,0.050335,parameter,sysmon,lights-2-key,F6
5.177333,0.050335,parameter,sysmon,lights-2-on,0
5.177342,0.050335,parameter,sysmon,lights-2-_failuretimer,
5.177352,0.050335,parameter,sysmon,lights-2-_onfailure,0
5.177368,0.050335,parameter,sysmon,lights-2-_milliresponsetime,0
5.177379,0.050335,parameter,sysmon,lights-2-_freezetimer,
5.177388,0.050335,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x000001D6C808CE80>
5.177401,0.050335,parameter,sysmon,scales-1-name,F1
5.177411,0.050335,parameter,sysmon,scales-1-failure,0
5.177421,0.050335,parameter,sysmon,scales-1-side,0
5.177431,0.050335,parameter,sysmon,scales-1-key,F1
5.177441,0.050335,parameter,sysmon,scales-1-_failuretimer,
5.177451,0.050335,parameter,sysmon,scales-1-_onfailure,0
5.177461,0.050335,parameter,sysmon,scales-1-_milliresponsetime,0
5.177472,0.050335,parameter,sysmon,scales-1-_freezetimer,
5.177482,0.050335,parameter,sysmon,scales-1-_pos,5
5.177493,0.050335,parameter,sysmon,scales-1-_zone,0
5.177503,0.050335,parameter,sysmon,scales-1-_feedbacktimer,
5.177513,0.050335,parameter,sysmon,scales-1-_feedbacktype,
5.177524,0.050335,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x000001D6C816A040>
5.177536,0.050335,parameter,sysmon,scales-2-name,F2
5.177545,0.050335,parameter,sysmon,scales-2-failure,0
5.177555,0.050335,parameter,sysmon,scales-2-side,0
5.177565,0.050335,parameter,sysmon,scales-2-key,F2
5.177575,0.050335,parameter,sysmon,scales-2-_failuretimer,
5.177585,0.050335,parameter,sysmon,scales-2-_onfailure,0
5.177595,0.050335,parameter,sysmon,scales-2-_milliresponsetime,0
5.177605,0.050335,parameter,sysmon,scales-2-_freezetimer,
5.177615,0.050335,parameter,sysmon,scales-2-_pos,5
5.177628,0.050335,parameter,sysmon,scales-2-_zone,0
5.177639,0.050335,parameter,sysmon,scales-2-_feedbacktimer,
5.17765,0.050335,parameter,sysmon,scales-2-_feedbacktype,
5.177662,0.050335,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x000001D6C816A1F0>
5.177675,0.050335,parameter,sysmon,scales-3-name,F3
5.177687,0.050335,parameter,sysmon,scales-3-failure,0
5.177698,0.050335,parameter,sysmon,scales-3-side,0
5.17771,0.050335,parameter,sysmon,scales-3-key,F3
5.177721,0.050335,parameter,sysmon,scales-3-_failuretimer,
5.177733,0.050335,parameter,sysmon,scales-3-_onfailure,0
5.177747,0.050335,parameter,sysmon,scales-3-_milliresponsetime,0
5.177757,0.050335,parameter,sysmon,scales-3-_freezetimer,
5.177767,0.050335,parameter,sysmon,scales-3-_pos,5
5.177777,0.050335,parameter,sysmon,scales-3-_zone,0
5.177787,0.050335,parameter,sysmon,scales-3-_feedbacktimer,
5.177797,0.050335,parameter,sysmon,scales-3-_feedbacktype,
5.177807,0.050335,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x000001D6C8171610>
5.177819,0.050335,parameter,sysmon,scales-4-name,F4
5.177829,0.050335,parameter,sysmon,scales-4-failure,0
5.177839,0.050335,parameter,sysmon,scales-4-side,0
5.177849,0.050335,parameter,sysmon,scales-4-key,F4
5.17786,0.050335,parameter,sysmon,scales-4-_failuretimer,
5.17787,0.050335,parameter,sysmon,scales-4-_onfailure,0
5.177881,0.050335,parameter,sysmon,scales-4-_milliresponsetime,0
5.177891,0.050335,parameter,sysmon,scales-4-_freezetimer,
5.177901,0.050335,parameter,sysmon,scales-4-_pos,5
5.177912,0.050335,parameter,sysmon,scales-4-_zone,0
5.177921,0.050335,parameter,sysmon,scales-4-_feedbacktimer,
5.177932,0.050335,parameter,sysmon,scales-4-_feedbacktype,
5.177942,0.050335,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x000001D6C817C9D0>
5.181003,0.050335,state,sysmon,"foreground, visibility",1
5.181267,0.050335,state,sysmon,"overdue, visibility",1
5.185277,0.050335,event,sysmon,self,start
5.188093,0.089427,seed_value,sysmon,,
5.188127,0.089427,seed_output,sysmon,,-1
5.188159,0.089427,seed_value,sysmon,,
5.18817,0.089427,seed_output,sysmon,,-1
5.188195,0.089427,seed_value,sysmon,,
5.188205,0.089427,seed_output,sysmon,,1
5.188228,0.089427,seed_value,sysmon,,
5.188236,0.089427,seed_output,sysmon,,-1
5.188278,0.089427,state,sysmon,"foreground, visibility",0
5.189833,0.089427,state,sysmon,"automode, text",MANUAL
5.1899,0.089427,state,sysmon,"overdue, visibility",0
5.18995,0.089427,state,sysmon,"scale1, arrow",4
5.189984,0.089427,state,sysmon,"scale2, arrow",4
5.190006,0.089427,state,sysmon,"scale3, arrow",6
5.190023,0.089427,state,sysmon,"scale4, arrow",4
5.190264,0.089427,aoi,track,foreground,"(672, 1026.0, 1632, 540.0)"
5.190315,0.089427,aoi,track,overdue,"(672, 1026.0, 1632, 540.0)"
5.193083,0.089427,aoi,track,task_title,"(672, 1080.0, 1632, 1026.0)"
5.193319,0.089427,aoi,track,automode,"(957.5999999999999, 618.3, 1101.6, 591.3)"
5.193545,0.089427,aoi,track,reticle,"(957.6, 977.4000000000001, 1346.4, 588.6)"
5.193583,0.089427,parameter,track,title,Tracking
5.193599,0.089427,parameter,track,taskplacement,topmid
5.19361,0.089427,parameter,track,taskupdatetime,20
5.193625,0.089427,parameter,track,taskfeedback-overdue-active,0
5.193638,0.089427,parameter,track,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.193652,0.089427,parameter,track,taskfeedback-overdue-delayms,2000
5.193666,0.089427,parameter,track,taskfeedback-overdue-blinkdurationms,1000
5.193678,0.089427,parameter,track,taskfeedback-overdue-_nexttoggletime,0
5.193689,0.089427,parameter,track,taskfeedback-overdue-_is_visible,0
5.1937,0.089427,parameter,track,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001D6C875A100>
5.193717,0.089427,parameter,track,cursorcolor,"(50, 50, 50, 255)"
5.193731,0.089427,parameter,track,cursorcoloroutside,"(241, 100, 100, 255)"
5.193743,0.089427,parameter,track,automaticsolver,0
5.193753,0.089427,parameter,track,displayautomationstate,1
5.193765,0.089427,parameter,track,targetproportion,0.25
5.193777,0.089427,parameter,track,joystickforce,1
5.193787,0.089427,parameter,track,inverseaxis,0
5.193984,0.089427,state,track,"foreground, visibility",1
5.194089,0.089427,state,track,"overdue, visibility",1
5.194992,0.089427,event,track,self,start
5.196513,0.097921,performance,track,cursor_in_target,1
5.196544,0.097921,performance,track,center_deviation,0.0
5.196583,0.097921,state,track,"foreground, visibility",0
5.196954,0.097921,state,track,"automode, text",MANUAL
5.196983,0.097921,state,track,"overdue, visibility",0
5.197049,0.097921,state,track,"reticle, cursor_relative","(1.5551740801295997, 1.8661952105624855)"
5.197074,0.097921,state,track,"reticle, cursor_proportional","(0.003999933333666666, 0.004799884800829438)"
5.197317,0.097921,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
5.197356,0.097921,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
5.199514,0.097921,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
