logtime,scenario_time,type,module,address,value
1.129144,0,version,,,1.4.1
1.129719,0,scenario_path,,,includes\scenarios\fatigue_2.txt
1.131095,0,seed_value,communications,,
1.131147,0,seed_output,communications,,EOO265
1.131284,0,seed_value,communications,,
1.131302,0,seed_output,communications,,SGR570
1.131421,0,seed_value,communications,,
1.131436,0,seed_output,communications,,WOX319
1.131548,0,seed_value,communications,,
1.131562,0,seed_output,communications,,SLS104
1.131663,0,seed_value,communications,,
1.131676,0,seed_output,communications,,WPA887
1.131776,0,seed_value,communications,,
1.131791,0,seed_output,communications,,HTS674
1.131907,0,seed_value,communications,,
1.131923,0,seed_output,communications,,IHO780
1.132043,0,seed_value,communications,,
1.132063,0,seed_output,communications,,GKP366
1.132182,0,seed_value,communications,,
1.132203,0,seed_output,communications,,PVS947
1.132437,0,seed_value,communications,,
1.132466,0,seed_output,communications,,HSD539
1.132519,0,seed_value,communications,,
1.132531,0,seed_output,communications,,118.335548
1.132566,0,seed_value,communications,,
1.132578,0,seed_output,communications,,119.715364
1.132609,0,seed_value,communications,,
1.132622,0,seed_output,communications,,112.224408
1.132651,0,seed_value,communications,,
1.132663,0,seed_output,communications,,124.853412
4.861269,0,dialog,,,OpenMATB end
4.868319,0.016856,event,communications,voicegender,male
5.661705,0.016856,dialog,,,Warning end
5.662198,0.034549,event,communications,voiceidiom,english
5.679591,0.051272,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
5.679773,0.051272,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
5.69077,0.051272,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
5.690905,0.051272,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
5.693662,0.051272,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
5.696073,0.051272,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
5.697603,0.051272,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
5.699095,0.051272,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
5.700271,0.051272,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
5.701544,0.051272,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
5.70157,0.051272,parameter,sysmon,title,System monitoring
5.70158,0.051272,parameter,sysmon,taskplacement,topleft
5.701587,0.051272,parameter,sysmon,taskupdatetime,200
5.701596,0.051272,parameter,sysmon,taskfeedback-overdue-active,0
5.701607,0.051272,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.701615,0.051272,parameter,sysmon,taskfeedback-overdue-delayms,2000
5.701623,0.051272,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
