logtime,scenario_time,type,module,address,value
0.845476,0,version,,,1.4.1
0.846194,0,scenario_path,,,includes\scenarios\fatigue_2.txt
0.847661,0,seed_value,communications,,
0.847689,0,seed_output,communications,,CYT425
0.847799,0,seed_value,communications,,
0.847814,0,seed_output,communications,,CSF267
0.847896,0,seed_value,communications,,
0.847907,0,seed_output,communications,,PSX511
0.847977,0,seed_value,communications,,
0.847987,0,seed_output,communications,,RFD446
0.84806,0,seed_value,communications,,
0.84807,0,seed_output,communications,,YRQ827
0.848152,0,seed_value,communications,,
0.848162,0,seed_output,communications,,GNZ509
0.848227,0,seed_value,communications,,
0.848235,0,seed_output,communications,,MMG923
0.848295,0,seed_value,communications,,
0.848303,0,seed_output,communications,,EOO265
0.848367,0,seed_value,communications,,
0.848376,0,seed_output,communications,,SGR570
0.848458,0,seed_value,communications,,
0.848469,0,seed_output,communications,,WOX319
0.848508,0,seed_value,communications,,
0.848523,0,seed_output,communications,,112.232689
0.848551,0,seed_value,communications,,
0.848561,0,seed_output,communications,,119.527177
0.848584,0,seed_value,communications,,
0.848594,0,seed_output,communications,,110.351629
0.848623,0,seed_value,communications,,
0.848634,0,seed_output,communications,,113.906443
4.974789,0,dialog,,,OpenMATB end
4.974997,0.015256,event,communications,voicegender,male
4.992689,0.032881,event,communications,voiceidiom,english
5.00924,0.049422,event,sysmon,self,stop
5.025503,0.065651,event,track,self,stop
5.041959,0.082066,event,communications,self,stop
5.058547,0.098663,event,resman,self,stop
5.075102,0.11524,event,scheduling,self,stop
5.091892,0.13203,event,instructions,filename,en/welcome_screen.txt
5.109917,0.149305,aoi,instructions,background,"(0, 1080, 1920, 0)"
5.111329,0.149305,parameter,instructions,title,
5.111412,0.149305,parameter,instructions,taskplacement,fullscreen
5.111449,0.149305,parameter,instructions,taskupdatetime,15
5.111508,0.149305,parameter,instructions,taskfeedback-overdue-active,0
5.111544,0.149305,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.11158,0.149305,parameter,instructions,taskfeedback-overdue-delayms,2000
5.111612,0.149305,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
5.111644,0.149305,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
5.111674,0.149305,parameter,instructions,taskfeedback-overdue-_is_visible,0
5.111782,0.149305,parameter,instructions,boldtitle,0
5.111878,0.149305,parameter,instructions,filename,en/welcome_screen.txt
5.111916,0.149305,parameter,instructions,pointsize,0
5.111946,0.149305,parameter,instructions,maxdurationsec,0
5.11198,0.149305,parameter,instructions,response-text,Press SPACE to continue
5.112014,0.149305,parameter,instructions,response-key,SPACE
5.112045,0.149305,parameter,instructions,allowkeypress,1
5.120179,0.149305,state,instructions,"background, visibility",1
5.120302,0.149305,event,instructions,self,start
5.126232,0.166238,state,instructions,"background, visibility",0
5.142392,0.166238,aoi,instructions,title,"(0, 1080, 1920, 0)"
5.148191,0.166238,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
5.164845,0.166238,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
5.164948,0.166238,state,instructions,"background, visibility",1
5.858219,0.166238,input,keyboard,SPACE,press
6.008945,0.166238,input,keyboard,SPACE,release
6.009264,0.166238,state,instructions,"background, visibility",0
6.025655,0.182509,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
6.025703,0.182509,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
6.032866,0.182509,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
6.033043,0.182509,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
6.035146,0.182509,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
6.036862,0.182509,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
6.038276,0.182509,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
6.039649,0.182509,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
6.042553,0.182509,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
6.044106,0.182509,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
6.044142,0.182509,parameter,sysmon,title,System monitoring
6.044154,0.182509,parameter,sysmon,taskplacement,topleft
6.044163,0.182509,parameter,sysmon,taskupdatetime,200
6.044177,0.182509,parameter,sysmon,taskfeedback-overdue-active,0
6.044186,0.182509,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.044194,0.182509,parameter,sysmon,taskfeedback-overdue-delayms,2000
6.044203,0.182509,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
6.044212,0.182509,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
6.044219,0.182509,parameter,sysmon,taskfeedback-overdue-_is_visible,0
6.044227,0.182509,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000028331478400>
6.044238,0.182509,parameter,sysmon,alerttimeout,10000
6.044246,0.182509,parameter,sysmon,automaticsolver,0
6.044253,0.182509,parameter,sysmon,automaticsolverdelay,1000
6.044261,0.182509,parameter,sysmon,displayautomationstate,1
6.044268,0.182509,parameter,sysmon,allowanykey,0
6.044275,0.182509,parameter,sysmon,feedbackduration,1500
6.044284,0.182509,parameter,sysmon,feedbacks-positive-active,1
6.044291,0.182509,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
6.0443,0.182509,parameter,sysmon,feedbacks-negative-active,1
6.044307,0.182509,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
6.044316,0.182509,parameter,sysmon,lights-1-name,F5
6.044324,0.182509,parameter,sysmon,lights-1-failure,0
6.044332,0.182509,parameter,sysmon,lights-1-default,on
6.044339,0.182509,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
6.044347,0.182509,parameter,sysmon,lights-1-key,F5
6.044354,0.182509,parameter,sysmon,lights-1-on,1
6.044362,0.182509,parameter,sysmon,lights-1-_failuretimer,
6.044369,0.182509,parameter,sysmon,lights-1-_onfailure,0
6.044376,0.182509,parameter,sysmon,lights-1-_milliresponsetime,0
6.044383,0.182509,parameter,sysmon,lights-1-_freezetimer,
6.04439,0.182509,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x000002833158AE20>
6.0444,0.182509,parameter,sysmon,lights-2-name,F6
6.044407,0.182509,parameter,sysmon,lights-2-failure,0
6.044414,0.182509,parameter,sysmon,lights-2-default,off
6.044421,0.182509,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
6.044429,0.182509,parameter,sysmon,lights-2-key,F6
6.044436,0.182509,parameter,sysmon,lights-2-on,0
6.044443,0.182509,parameter,sysmon,lights-2-_failuretimer,
6.04445,0.182509,parameter,sysmon,lights-2-_onfailure,0
6.044457,0.182509,parameter,sysmon,lights-2-_milliresponsetime,0
6.044464,0.182509,parameter,sysmon,lights-2-_freezetimer,
6.044471,0.182509,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x0000028331597D90>
6.04448,0.182509,parameter,sysmon,scales-1-name,F1
6.044487,0.182509,parameter,sysmon,scales-1-failure,0
6.044494,0.182509,parameter,sysmon,scales-1-side,0
6.044501,0.182509,parameter,sysmon,scales-1-key,F1
6.044509,0.182509,parameter,sysmon,scales-1-_failuretimer,
6.044516,0.182509,parameter,sysmon,scales-1-_onfailure,0
6.044523,0.182509,parameter,sysmon,scales-1-_milliresponsetime,0
6.04453,0.182509,parameter,sysmon,scales-1-_freezetimer,
6.044537,0.182509,parameter,sysmon,scales-1-_pos,5
6.044544,0.182509,parameter,sysmon,scales-1-_zone,0
6.044551,0.182509,parameter,sysmon,scales-1-_feedbacktimer,
6.044559,0.182509,parameter,sysmon,scales-1-_feedbacktype,
