logtime,scenario_time,type,module,address,value
0.6695,0,version,,,1.4.1
0.669813,0,scenario_path,,,includes\scenarios\fatigue_2.txt
0.670374,0,seed_value,communications,,
0.670392,0,seed_output,communications,,QHG971
0.670457,0,seed_value,communications,,
0.670465,0,seed_output,communications,,QGT415
0.670521,0,seed_value,communications,,
0.670529,0,seed_output,communications,,IRA206
0.670593,0,seed_value,communications,,
0.670601,0,seed_output,communications,,SBS973
0.670651,0,seed_value,communications,,
0.670658,0,seed_output,communications,,BTS910
0.67071,0,seed_value,communications,,
0.670718,0,seed_output,communications,,SZQ406
0.670771,0,seed_value,communications,,
0.670778,0,seed_output,communications,,KLY816
0.670798,0,seed_value,communications,,
0.670803,0,seed_output,communications,,128.618486
0.67082,0,seed_value,communications,,
0.670825,0,seed_output,communications,,134.863073
0.670839,0,seed_value,communications,,
0.670844,0,seed_output,communications,,122.933201
0.670858,0,seed_value,communications,,
0.670863,0,seed_output,communications,,110.531743
1.546193,0,dialog,,,OpenMATB end
1.553164,0.016656,event,communications,voicegender,male
2.895394,0.016656,dialog,,,Warning end
2.895755,0.03363,event,communications,voiceidiom,english
2.912444,0.049968,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
2.912554,0.049968,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
2.920456,0.049968,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
2.920595,0.049968,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
2.922245,0.049968,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
2.923518,0.049968,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
2.924702,0.049968,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
2.925889,0.049968,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
2.927066,0.049968,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
2.928238,0.049968,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
2.928266,0.049968,parameter,sysmon,title,System monitoring
2.928275,0.049968,parameter,sysmon,taskplacement,topleft
2.928282,0.049968,parameter,sysmon,taskupdatetime,200
2.928292,0.049968,parameter,sysmon,taskfeedback-overdue-active,0
2.9283,0.049968,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
2.928309,0.049968,parameter,sysmon,taskfeedback-overdue-delayms,2000
2.928315,0.049968,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
2.92832,0.049968,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
2.928326,0.049968,parameter,sysmon,taskfeedback-overdue-_is_visible,0
2.928332,0.049968,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000002568E934160>
2.928339,0.049968,parameter,sysmon,alerttimeout,10000
2.928345,0.049968,parameter,sysmon,automaticsolver,0
2.928351,0.049968,parameter,sysmon,automaticsolverdelay,1000
2.928356,0.049968,parameter,sysmon,displayautomationstate,1
2.928361,0.049968,parameter,sysmon,allowanykey,0
2.928366,0.049968,parameter,sysmon,feedbackduration,1500
