logtime,scenario_time,type,module,address,value
0.872052,0,version,,,1.4.1
0.87245,0,scenario_path,,,includes\scenarios\fatigue_2.txt
0.873152,0,seed_value,communications,,
0.873171,0,seed_output,communications,,NEN020
0.873237,0,seed_value,communications,,
0.873245,0,seed_output,communications,,PLP595
0.873301,0,seed_value,communications,,
0.873309,0,seed_output,communications,,PQG820
0.87337,0,seed_value,communications,,
0.873377,0,seed_output,communications,,SNQ067
0.873435,0,seed_value,communications,,
0.873444,0,seed_output,communications,,GMO438
0.873503,0,seed_value,communications,,
0.873511,0,seed_output,communications,,YDA408
0.873612,0,seed_value,communications,,
0.873621,0,seed_output,communications,,SWV727
0.873678,0,seed_value,communications,,
0.873685,0,seed_output,communications,,FBA323
0.87374,0,seed_value,communications,,
0.873748,0,seed_output,communications,,OBO126
0.873802,0,seed_value,communications,,
0.873809,0,seed_output,communications,,YZN807
0.87387,0,seed_value,communications,,
0.873878,0,seed_output,communications,,TUE679
0.873911,0,seed_value,communications,,
0.873918,0,seed_output,communications,,123.07356
0.873936,0,seed_value,communications,,
0.873943,0,seed_output,communications,,117.14762
0.87396,0,seed_value,communications,,
0.873966,0,seed_output,communications,,119.960436
0.873988,0,seed_value,communications,,
0.873994,0,seed_output,communications,,122.321147
5.024891,0,dialog,,,OpenMATB end
5.032783,0.017566,event,communications,voicegender,male
7.308914,0.017566,dialog,,,Error(s) end
7.309565,0.03569,event,communications,voiceidiom,english
7.30969,0.03569,manual,,,end
