logtime,scenario_time,type,module,address,value
1.043714,0,version,,,1.4.1
1.044038,0,scenario_path,,,includes\scenarios\fatigue_2.txt
1.044818,0,seed_value,communications,,
1.044836,0,seed_output,communications,,QNZ454
1.044895,0,seed_value,communications,,
1.044903,0,seed_output,communications,,FDV753
1.044958,0,seed_value,communications,,
1.044965,0,seed_output,communications,,XVZ241
1.045017,0,seed_value,communications,,
1.045024,0,seed_output,communications,,EHA972
1.045074,0,seed_value,communications,,
1.04508,0,seed_output,communications,,WMS232
1.045125,0,seed_value,communications,,
1.045132,0,seed_output,communications,,MYA347
1.045184,0,seed_value,communications,,
1.045191,0,seed_output,communications,,UPW443
1.045238,0,seed_value,communications,,
1.045244,0,seed_output,communications,,DXE892
1.045293,0,seed_value,communications,,
1.0453,0,seed_output,communications,,RZJ909
1.045348,0,seed_value,communications,,
1.045355,0,seed_output,communications,,APD620
1.045376,0,seed_value,communications,,
1.045382,0,seed_output,communications,,135.992022
1.045398,0,seed_value,communications,,
1.045404,0,seed_output,communications,,118.48416
1.045418,0,seed_value,communications,,
1.045424,0,seed_output,communications,,123.137533
1.045438,0,seed_value,communications,,
1.045443,0,seed_output,communications,,113.256681
1.621558,0,dialog,,,OpenMATB end
1.629498,0.017055,event,sysmon,self,stop
2.687591,0.017055,dialog,,,Warning end
2.687914,0.03435,event,track,self,stop
2.703878,0.05024,event,communications,self,stop
2.720208,0.066618,event,resman,self,stop
2.737009,0.083413,event,scheduling,self,stop
2.754202,0.100596,event,instructions,filename,en/welcome_screen.txt
2.770804,0.116771,aoi,instructions,background,"(0, 1080, 1920, 0)"
2.771692,0.116771,parameter,instructions,title,
2.771785,0.116771,parameter,instructions,taskplacement,fullscreen
2.771804,0.116771,parameter,instructions,taskupdatetime,15
2.771825,0.116771,parameter,instructions,taskfeedback-overdue-active,0
2.77184,0.116771,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
2.771857,0.116771,parameter,instructions,taskfeedback-overdue-delayms,2000
2.771869,0.116771,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
2.771881,0.116771,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
2.771893,0.116771,parameter,instructions,taskfeedback-overdue-_is_visible,0
2.771905,0.116771,parameter,instructions,boldtitle,0
2.771917,0.116771,parameter,instructions,filename,en/welcome_screen.txt
2.771929,0.116771,parameter,instructions,pointsize,0
2.77194,0.116771,parameter,instructions,maxdurationsec,0
2.771952,0.116771,parameter,instructions,response-text,Press SPACE to continue
2.771964,0.116771,parameter,instructions,response-key,SPACE
2.771975,0.116771,parameter,instructions,allowkeypress,1
2.775206,0.116771,state,instructions,"background, visibility",1
2.775237,0.116771,event,instructions,self,start
2.787214,0.133592,state,instructions,"background, visibility",0
2.8018,0.133592,aoi,instructions,title,"(0, 1080, 1920, 0)"
2.811835,0.133592,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
2.860914,0.133592,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
2.86111,0.133592,state,instructions,"background, visibility",1
8.417441,0.133592,input,keyboard,SPACE,press
8.533871,0.133592,input,keyboard,SPACE,release
8.534097,0.133592,state,instructions,"background, visibility",0
8.550723,0.150091,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
8.550773,0.150091,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
8.568833,0.150091,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
8.569022,0.150091,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
8.572433,0.150091,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
8.574059,0.150091,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
8.576261,0.150091,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
8.577813,0.150091,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
8.579419,0.150091,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
8.58116,0.150091,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
8.58119,0.150091,parameter,sysmon,title,System monitoring
8.581202,0.150091,parameter,sysmon,taskplacement,topleft
8.581209,0.150091,parameter,sysmon,taskupdatetime,200
8.581219,0.150091,parameter,sysmon,taskfeedback-overdue-active,0
8.581226,0.150091,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
8.581233,0.150091,parameter,sysmon,taskfeedback-overdue-delayms,2000
8.58124,0.150091,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
8.581246,0.150091,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
8.581253,0.150091,parameter,sysmon,taskfeedback-overdue-_is_visible,0
8.58126,0.150091,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000250D2980E20>
8.58127,0.150091,parameter,sysmon,alerttimeout,10000
8.581276,0.150091,parameter,sysmon,automaticsolver,0
8.581282,0.150091,parameter,sysmon,automaticsolverdelay,1000
8.581288,0.150091,parameter,sysmon,displayautomationstate,1
8.581295,0.150091,parameter,sysmon,allowanykey,0
8.5813,0.150091,parameter,sysmon,feedbackduration,1500
8.581308,0.150091,parameter,sysmon,feedbacks-positive-active,1
8.581315,0.150091,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
8.581322,0.150091,parameter,sysmon,feedbacks-negative-active,1
8.581328,0.150091,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
8.581336,0.150091,parameter,sysmon,lights-1-name,F5
8.581342,0.150091,parameter,sysmon,lights-1-failure,0
8.581348,0.150091,parameter,sysmon,lights-1-default,on
8.581354,0.150091,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
8.581361,0.150091,parameter,sysmon,lights-1-key,F5
8.581367,0.150091,parameter,sysmon,lights-1-on,1
8.581374,0.150091,parameter,sysmon,lights-1-_failuretimer,
8.58138,0.150091,parameter,sysmon,lights-1-_onfailure,0
8.581386,0.150091,parameter,sysmon,lights-1-_milliresponsetime,0
8.581392,0.150091,parameter,sysmon,lights-1-_freezetimer,
8.581398,0.150091,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x00000250D29B1A30>
8.581406,0.150091,parameter,sysmon,lights-2-name,F6
8.581413,0.150091,parameter,sysmon,lights-2-failure,0
8.581419,0.150091,parameter,sysmon,lights-2-default,off
8.581425,0.150091,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
8.581433,0.150091,parameter,sysmon,lights-2-key,F6
8.581438,0.150091,parameter,sysmon,lights-2-on,0
8.581444,0.150091,parameter,sysmon,lights-2-_failuretimer,
8.58145,0.150091,parameter,sysmon,lights-2-_onfailure,0
8.581456,0.150091,parameter,sysmon,lights-2-_milliresponsetime,0
8.581462,0.150091,parameter,sysmon,lights-2-_freezetimer,
8.581468,0.150091,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x00000250D29D3B20>
8.581476,0.150091,parameter,sysmon,scales-1-name,F1
8.581482,0.150091,parameter,sysmon,scales-1-failure,0
8.581488,0.150091,parameter,sysmon,scales-1-side,0
8.581494,0.150091,parameter,sysmon,scales-1-key,F1
8.5815,0.150091,parameter,sysmon,scales-1-_failuretimer,
8.581506,0.150091,parameter,sysmon,scales-1-_onfailure,0
8.581512,0.150091,parameter,sysmon,scales-1-_milliresponsetime,0
8.581518,0.150091,parameter,sysmon,scales-1-_freezetimer,
8.581524,0.150091,parameter,sysmon,scales-1-_pos,5
8.58153,0.150091,parameter,sysmon,scales-1-_zone,0
8.581536,0.150091,parameter,sysmon,scales-1-_feedbacktimer,
8.581542,0.150091,parameter,sysmon,scales-1-_feedbacktype,
8.581549,0.150091,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x00000250D29A8CA0>
8.581556,0.150091,parameter,sysmon,scales-2-name,F2
8.581562,0.150091,parameter,sysmon,scales-2-failure,0
8.581568,0.150091,parameter,sysmon,scales-2-side,0
8.581574,0.150091,parameter,sysmon,scales-2-key,F2
8.581579,0.150091,parameter,sysmon,scales-2-_failuretimer,
8.581585,0.150091,parameter,sysmon,scales-2-_onfailure,0
8.581592,0.150091,parameter,sysmon,scales-2-_milliresponsetime,0
8.581598,0.150091,parameter,sysmon,scales-2-_freezetimer,
8.58162,0.150091,parameter,sysmon,scales-2-_pos,5
8.581626,0.150091,parameter,sysmon,scales-2-_zone,0
8.581633,0.150091,parameter,sysmon,scales-2-_feedbacktimer,
8.581639,0.150091,parameter,sysmon,scales-2-_feedbacktype,
8.581645,0.150091,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x00000250D29A8C40>
8.581652,0.150091,parameter,sysmon,scales-3-name,F3
8.581658,0.150091,parameter,sysmon,scales-3-failure,0
8.581664,0.150091,parameter,sysmon,scales-3-side,0
8.581671,0.150091,parameter,sysmon,scales-3-key,F3
8.581677,0.150091,parameter,sysmon,scales-3-_failuretimer,
