logtime,scenario_time,type,module,address,value
1.032911,0,version,,,1.4.1
1.03433,0,scenario_path,,,includes\scenarios\fatigue_2.txt
1.035938,0,seed_value,communications,,
1.035961,0,seed_output,communications,,EHA972
1.036029,0,seed_value,communications,,
1.036038,0,seed_output,communications,,WMS232
1.036091,0,seed_value,communications,,
1.036098,0,seed_output,communications,,MYA347
1.036153,0,seed_value,communications,,
1.03616,0,seed_output,communications,,UPW443
1.03621,0,seed_value,communications,,
1.036217,0,seed_output,communications,,DXE892
1.03627,0,seed_value,communications,,
1.036277,0,seed_output,communications,,RZJ909
1.036328,0,seed_value,communications,,
1.036335,0,seed_output,communications,,APD620
1.036388,0,seed_value,communications,,
1.036395,0,seed_output,communications,,SFU347
1.036446,0,seed_value,communications,,
1.036453,0,seed_output,communications,,RKY252
1.036501,0,seed_value,communications,,
1.036549,0,seed_output,communications,,KBA410
1.036578,0,seed_value,communications,,
1.036584,0,seed_output,communications,,134.263551
1.036603,0,seed_value,communications,,
1.036609,0,seed_output,communications,,112.783535
1.036623,0,seed_value,communications,,
1.03663,0,seed_output,communications,,135.788072
1.036644,0,seed_value,communications,,
1.03665,0,seed_output,communications,,134.821092
2.235347,0,dialog,,,OpenMATB end
2.24436,0.016853,event,sysmon,self,stop
3.334897,0.016853,dialog,,,Warning end
3.33517,0.033837,event,track,self,stop
3.351563,0.050198,event,communications,self,stop
3.368076,0.066694,event,resman,self,stop
3.384729,0.083332,event,scheduling,self,stop
3.401815,0.100359,event,instructions,filename,en/welcome_screen.txt
3.418513,0.116527,aoi,instructions,background,"(0, 1080, 1920, 0)"
3.419481,0.116527,parameter,instructions,title,
3.419541,0.116527,parameter,instructions,taskplacement,fullscreen
3.41956,0.116527,parameter,instructions,taskupdatetime,15
3.41958,0.116527,parameter,instructions,taskfeedback-overdue-active,0
3.419596,0.116527,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
3.419613,0.116527,parameter,instructions,taskfeedback-overdue-delayms,2000
3.419627,0.116527,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
3.419641,0.116527,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
3.419654,0.116527,parameter,instructions,taskfeedback-overdue-_is_visible,0
3.419668,0.116527,parameter,instructions,boldtitle,0
3.419681,0.116527,parameter,instructions,filename,en/welcome_screen.txt
3.419694,0.116527,parameter,instructions,pointsize,0
3.419706,0.116527,parameter,instructions,maxdurationsec,0
3.41972,0.116527,parameter,instructions,response-text,Press SPACE to continue
3.419734,0.116527,parameter,instructions,response-key,SPACE
3.419748,0.116527,parameter,instructions,allowkeypress,1
3.423129,0.116527,state,instructions,"background, visibility",1
3.423185,0.116527,event,instructions,self,start
3.434596,0.133241,state,instructions,"background, visibility",0
3.439923,0.133241,aoi,instructions,title,"(0, 1080, 1920, 0)"
3.445319,0.133241,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
3.464657,0.133241,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
3.464784,0.133241,state,instructions,"background, visibility",1
23.841132,0.133241,input,keyboard,SPACE,press
23.945996,0.133241,input,keyboard,SPACE,release
23.946191,0.133241,state,instructions,"background, visibility",0
23.957907,0.144596,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
23.958031,0.144596,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
23.96572,0.144596,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
23.9659,0.144596,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
23.968023,0.144596,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
23.97071,0.144596,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
23.972817,0.144596,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
23.974719,0.144596,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
23.97616,0.144596,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
23.977365,0.144596,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
23.977394,0.144596,parameter,sysmon,title,System monitoring
23.977407,0.144596,parameter,sysmon,taskplacement,topleft
23.977414,0.144596,parameter,sysmon,taskupdatetime,200
23.977423,0.144596,parameter,sysmon,taskfeedback-overdue-active,0
23.977431,0.144596,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
23.977439,0.144596,parameter,sysmon,taskfeedback-overdue-delayms,2000
23.977445,0.144596,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
23.977452,0.144596,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
23.977458,0.144596,parameter,sysmon,taskfeedback-overdue-_is_visible,0
23.977466,0.144596,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000020741631D00>
23.977474,0.144596,parameter,sysmon,alerttimeout,10000
