TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-10-24 13:24:28.734,0.675804,-0.24066484,-0.104805864,0.7211633,0.71532345,-0.17242876,0.0070551815,0.78756803,1.3019258,0.15253486,0.076883376,1.3832247,0.57306004,0.066476256,0.039921734,0.66192317,0.06061737,-0.026762681,-0.08952,0.027346902,712.3878,702.91766,707.7855,713.80396,768.41235,777.52856,752.2157,1450.0,0.1168212890625,-0.02178955078125,1.00225830078125,-1.8841552734375,-0.179443359375,0.4486083984375,0.8005989080418663,0.7253119710082732,0.5880437736928689,0.516785160813485,11.780925541806738,11.073832582314092,12.83231814605536,10.956706005769735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.80535,1.0,1.0,1.0,1.0,1.0,9.96,
2025-10-24 13:24:29.248,0.678912,-0.3384453,-0.08585212,0.66634595,0.6338944,-0.2011585,-0.038257126,0.637504,1.1812234,0.00051846815,0.11911537,1.0228752,0.6181983,0.12153212,0.040465847,0.69597715,0.1319325,0.017804172,-0.044064797,0.06517783,730.3546,739.47076,735.311,727.0799,827.0036,835.85425,804.43445,1450.0,0.12017822265625,-0.0223388671875,1.01751708984375,-1.77947998046875,-1.5252685546875,-0.426177978515625,0.8016365066876475,0.7251899005793577,0.5921331330615359,0.5195927806785399,11.80652981427175,11.085215649810458,12.868573063443243,10.97800729561548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.97517,1.0,1.0,1.0,1.0,1.0,9.96,
2025-10-24 13:24:29.752,0.5001078,-0.24403246,-0.035814457,0.4005496,0.47158268,-0.27581942,-0.15932018,0.43253386,0.8653181,0.07362404,0.17102899,0.95880866,0.61374986,0.076964326,0.011456139,0.67980915,0.13301553,0.076821804,0.026198328,0.075501144,742.2145,743.7191,738.76276,742.126,812.5771,825.32196,820.0116,1450.0,0.1318359375,-0.02392578125,1.0107421875,-1.5850830078125,-0.7476806640625,0.0299072265625,0.7968452423527168,0.718659132632382,0.5840459671458884,0.5121159669074696,11.765025868440503,11.035838161314164,12.804089359368668,10.90394106287104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.410324,1.0,1.0,1.0,1.0,1.0,9.96,
2025-10-24 13:24:30.259,0.6642071,-0.20233451,-0.22481167,0.55273104,0.39906883,-0.52304065,-0.3270305,0.35918236,0.8296445,0.21720383,0.24439463,0.5869419,0.6536452,0.053706184,0.019415805,0.6694585,0.13350941,0.010002609,0.07928386,0.034878008,729.5581,739.47076,744.8697,735.488,820.3656,828.68524,806.3816,1450.0,0.13275146484375,-0.02392578125,1.00787353515625,-1.457977294921875,0.16448974609375,0.171966552734375,0.7903449920129699,0.7104193786805904,0.5784307274157785,0.5060429630689269,11.74262594473452,11.010722170564812,12.77595212550366,10.867106310945807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.77192,1.0,1.0,1.0,1.0,1.0,9.95,
2025-10-24 13:24:30.764,0.6677287,-0.101841666,-0.2624527,0.600542,0.46358714,-0.629664,-0.5141553,0.35312364,0.85104084,0.23986913,0.16025126,0.5651903,0.6325648,0.05857889,0.031519443,0.662881,0.11821889,0.029143032,0.12517172,0.06370444,777.44,733.2753,711.7683,777.263,808.9483,819.6576,797.7965,1450.0,0.13525390625,-0.02227783203125,1.01123046875,-1.487884521484375,-0.874786376953125,-0.007476806640625,0.7931831294852538,0.7096564384998689,0.584168037574804,0.5095524879002455,11.771312495529648,11.02366163602985,12.81791383544334,10.885935674606014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.28932,1.0,1.0,1.0,1.0,1.0,9.95,
2025-10-24 13:24:31.272,0.70507675,-0.022044264,0.7340461,0.609152,0.40501687,-0.4147097,-0.084743254,0.13017316,0.7452184,0.23214805,0.38419884,0.4868599,0.6013812,0.15179117,0.23956814,0.5541582,0.1561863,0.16467053,0.04637712,0.07370249,742.3915,719.2913,737.5237,738.76276,796.20337,807.6207,787.5298,1450.0,0.143310546875,-0.0225830078125,1.01324462890625,-1.323394775390625,-1.614990234375,0.16448974609375,0.7960823021719954,0.7134711394034762,0.5863958229025106,0.512054931693012,11.78995875354648,11.02228834370455,12.82941897336862,10.862559187468708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.59439,1.0,1.0,1.0,1.0,1.0,9.93,
2025-10-24 13:24:31.787,0.6627533,0.3613762,0.8604832,0.57718664,0.4754888,-0.16334891,0.14075312,0.22330524,0.70627004,0.23516595,0.51331747,0.46975783,0.6253589,0.3181012,0.43852568,0.61109763,0.24729632,0.29404736,0.13207394,0.20364004,734.51447,738.1432,722.47754,736.10754,791.7781,806.3816,785.75964,1449.9115,0.153076171875,-0.01708984375,1.014404296875,-1.338348388671875,-0.95703125,0.657958984375,0.797455594497294,0.7175299811649143,0.5893560308037098,0.5171818897074602,11.82496244903798,11.051829387502089,12.88209236344563,10.900919819755382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.897285,1.0,1.0,1.0,1.0,1.0,9.93,
2025-10-24 13:24:32.291,0.6627533,0.4153912,0.93067974,0.5919371,0.4754888,0.033680003,0.28057748,0.047079477,0.70627004,0.29450643,0.5202634,0.18230997,0.6253589,0.45548832,0.5752271,0.43071455,0.24729632,0.3226991,0.25514,-0.14197163,690.7038,706.1039,756.1985,718.49475,798.416,804.7885,773.3687,1450.0,0.1519775390625,-0.020263671875,1.0115966796875,-1.443023681640625,-1.487884521484375,0.530853271484375,0.802613070118971,0.7236029850034571,0.59576472832177,0.5249943971580479,11.857524735951172,11.076426578928546,12.921551629592544,10.92798893736738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.740265,1.0,1.0,1.0,1.0,1.0,9.92,
2025-10-24 13:24:32.801,0.6627533,0.9507011,0.94180924,0.59892774,0.4754888,0.51430625,0.41547284,0.3545843,0.70627004,0.66988623,0.55228436,0.29781112,0.6253589,0.48871812,0.5755675,0.63565993,0.24729632,0.28325093,0.32159233,-0.06251357,732.39026,734.1604,739.11676,737.0811,794.5218,808.41724,787.0872,1450.0,0.1524658203125,-0.01806640625,1.00518798828125,-1.263580322265625,-0.657958984375,0.904693603515625,0.7975166297117516,0.7184760269890089,0.5894170660181675,0.5193181222134802,11.804515652194643,11.047556922490044,12.844403118517988,10.882975466704814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.93388,1.0,1.0,1.0,1.0,1.0,9.92,
2025-10-24 13:24:33.309,0.6627533,1.0444204,0.9589955,0.5846004,0.4754888,0.6356416,0.45623514,0.34898677,0.70627004,0.66567534,0.39770523,0.33238113,0.6253589,0.51279914,0.53973633,0.7584826,0.24729632,0.24813704,0.38632348,0.046882562,737.8777,734.1604,733.5409,734.1604,763.89856,773.2802,739.02826,1450.0,0.15966796875,-0.0206298828125,1.0096435546875,-1.95892333984375,-1.024322509765625,0.9271240234375,0.795716090885249,0.7164923825191332,0.591888992203705,0.5216069427556446,11.80945950456572,11.07096392723458,12.871044989628782,10.926737715470995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.976364,1.0,1.0,1.0,1.0,1.0,9.91,
2025-10-24 13:24:33.816,-0.5196396,1.0080127,0.8168565,0.43034607,0.049219918,0.5669007,0.29744798,0.34135506,0.067070454,0.66010654,0.35306317,0.31454888,0.42113745,0.20653668,0.22610852,0.78858775,0.09492038,0.052900404,0.10371581,0.10455687,741.0639,739.02826,739.6478,739.7363,755.6675,780.4492,767.0848,1421.7665,0.15924072265625,-0.02508544921875,1.00872802734375,-1.697235107421875,-0.88226318359375,-0.11962890625,0.7958076437069356,0.7177436044155163,0.5923467563121378,0.5231938583315452,11.80326443029826,11.077982976897218,12.85426030565291,10.935130057458933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44478,1.0,1.0,1.0,1.0,1.0,9.91,
2025-10-24 13:24:34.324,-0.21648191,-0.11202887,-0.36802715,0.28456187,0.16996905,-0.8535144,-0.6387324,0.2579965,0.55913156,-0.5077555,0.0054178913,0.6678316,0.41519442,-0.04483986,-0.023225391,0.77097815,0.04574367,-0.12036097,-0.12250657,0.13471341,733.0983,733.8949,738.58575,727.3454,825.32196,828.4197,806.2931,1450.0,0.153076171875,-0.0283203125,1.00653076171875,-1.772003173828125,-0.411224365234375,0.58319091796875,0.7910163793720049,0.7134406217962472,0.5872808335121474,0.518921393319505,11.761150132322438,11.062480032424958,12.80106811625301,10.918162267839689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2908,1.0,1.0,1.0,1.0,1.0,9.89,
2025-10-24 13:24:34.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-10-24 13:24:34.839,-0.119175196,-0.04669771,-0.16163643,0.040445823,0.2740717,-0.3731249,-0.06239749,0.34143752,0.6970278,-0.36650404,0.26986578,0.8523298,0.40367597,-0.0009984118,-0.08942385,0.6467175,0.051225778,-0.09746315,-0.17505272,0.106430255,733.0098,709.73267,719.4683,734.957,790.09644,789.12286,768.14685,1450.0,0.16253662109375,-0.02392578125,1.0123291015625,-0.994415283203125,-0.418701171875,0.2691650390625,0.7898872279045371,0.7114874949336003,0.5881963617290131,0.5206303793243211,11.760326156927258,11.072428772381564,12.811016856209616,10.946757265813128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92719,1.0,1.0,1.0,1.0,1.0,9.89,
2025-10-24 13:24:35.344,0.07396942,-0.0029320712,0.07012882,0.15844342,0.42065084,-0.18188971,0.18951577,0.46370086,0.6970278,-0.47234568,0.21825807,0.8523298,0.3744055,-0.024807518,-0.1091472,0.6503313,0.010231996,-0.10688664,-0.2157327,0.08077766,734.60297,725.13275,726.9029,736.7271,703.62573,713.89246,687.7831,1450.0,0.16009521484375,-0.0137939453125,1.0096435546875,-1.158905029296875,-0.710296630859375,0.560760498046875,0.7854926924635816,0.7073065827432468,0.5824895691772167,0.5146184107002361,11.703502372267124,11.027171160861169,12.727123953937486,10.88257873781084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4638,1.0,1.0,1.0,1.0,1.0,9.89,
2025-10-24 13:24:35.846,0.13363063,-0.07816911,0.09654748,0.15323876,0.4846208,-0.16911227,0.17817742,0.52466106,0.6970278,-0.46506524,0.21128997,0.8523298,0.3431836,-0.0042297593,-0.09040602,0.647705,0.020069277,-0.101562634,-0.20053898,0.080543585,696.45667,739.8248,741.8605,695.4831,748.4099,754.7824,742.65704,1401.8525,0.161865234375,-0.0203857421875,1.00909423828125,-1.188812255859375,0.299072265625,-0.216827392578125,0.7797553823045562,0.701019955654102,0.5760808716591564,0.5079350547171161,11.66807143027442,10.997141835347971,12.680584602913475,10.84614071477958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.01902,1.0,1.0,1.0,1.0,1.0,9.89,
2025-10-24 13:24:36.353,1.290929,0.19601808,0.32168669,0.15323876,0.59092605,-0.29898298,0.0063862526,0.52466106,0.50689375,-0.5396652,0.19812688,0.8523298,0.4139259,-0.06454252,-0.04016257,0.647705,-0.008313517,-0.13090613,-0.15776727,0.080543585,731.77075,725.6638,724.0707,739.5593,634.85626,634.0597,674.0646,948.6114,0.15679931640625,-0.010986328125,1.00946044921875,-1.472930908203125,-0.889739990234375,-0.142059326171875,0.7832649071358748,0.7065131249552965,0.5792547028109577,0.513336671196624,11.68061416684548,10.99744701142026,12.69523305438333,10.84537777459886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8501,1.0,1.0,1.0,1.0,1.0,9.88,
2025-10-24 13:24:36.861,1.290929,0.5757895,0.4112579,0.15323876,0.59092605,-0.248401,-0.14308771,0.52466106,0.50689375,-0.20676032,-0.104318656,0.8523298,0.4139259,0.018181656,0.06354733,0.647705,-0.008313517,-0.02065295,-0.02757891,0.080543585,750.00305,733.2753,705.1303,734.51447,803.1954,809.8334,796.64594,1449.292,0.16162109375,-0.0135498046875,1.0035400390625,-1.55517578125,0.2392578125,0.934600830078125,0.7768256920105858,0.7001044274372362,0.5715947833965143,0.5051884700665188,11.621928808144386,10.940684261974583,12.608410461817227,10.762583506186967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.683876,1.0,1.0,1.0,1.0,1.0,9.88,
2025-10-24 13:24:37.376,1.4215555,0.92351997,0.68022525,0.15323876,0.7138304,0.12581126,0.27518854,0.52466106,0.50689375,0.4334854,0.23639484,0.8523298,0.3720984,0.050334148,0.019428493,0.647705,0.07241053,-0.011060067,-0.007893566,0.080543585,730.6202,723.7167,723.0086,722.8316,736.46155,746.63983,726.3718,1393.887,0.240478515625,-0.02313232421875,1.0501708984375,1.831817626953125,-20.7855224609375,-4.777679443359375,0.7553718141286985,0.6800848770951052,0.550140905514627,0.4893193143075126,11.300486851202823,10.8071392127411,12.250347376201034,10.62247717139928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.260124,1.0,1.0,1.0,1.0,1.0,9.86,
2025-10-24 13:24:37.883,1.0507144,1.0842347,0.69365263,0.15323876,0.951195,0.28211898,0.50990474,0.52466106,0.8221622,0.48353875,0.2617264,0.8523298,0.67047817,0.123418264,0.04741124,0.647705,0.13036755,0.027335942,0.054576445,0.080543585,709.4671,717.1672,738.1432,727.0799,783.0159,794.2562,771.68713,1450.0,0.2823486328125,-0.00152587890625,0.96234130859375,-2.100982666015625,1.03179931640625,0.665435791015625,0.6922919199866485,0.6296087547385738,0.4922490046014829,0.44207805831724,10.72886155019908,10.276438023031258,11.63358653410581,10.061533032925638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83289,1.0,1.0,1.0,1.0,1.0,9.86,
2025-10-24 13:24:38.395,0.90268326,1.2589229,0.6862332,0.5149546,0.88377213,0.4873388,0.4712134,0.65879077,0.8231769,0.48353875,0.26416865,0.44371244,0.6885519,0.13186288,0.103761986,0.4831402,0.14154883,-0.2023082,0.04055319,0.08392028,727.78796,727.52246,727.4339,726.8144,724.77875,751.9502,735.57654,1390.4352,0.2864990234375,0.004150390625,0.9837646484375,-1.57012939453125,0.246734619140625,-0.3887939453125,0.6858527048613594,0.6244207615096679,0.4865727296569153,0.4374698996256825,10.714182581122,10.268686550795127,11.613139737262475,10.04834942660277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4533,1.0,1.0,1.0,1.0,1.0,9.85,
2025-10-24 13:24:38.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-10-24 13:24:38.907,0.8515454,0.61185586,0.5388284,0.44460633,0.8427135,-0.20069309,0.31463355,0.5740212,0.8231769,0.3348362,0.24292539,0.5177119,0.6897397,0.36927757,0.17025699,0.45779312,0.13525444,0.18723637,0.14674257,0.076021455,694.6866,724.77875,726.9029,689.19916,605.9147,603.702,592.99274,1345.651,0.25592041015625,-0.01385498046875,0.98895263671875,-2.07855224609375,1.891632080078125,0.276641845703125,0.7034003290179529,0.6451422168180626,0.5043339770641109,0.4564823689292611,10.936442314569772,10.479837875211595,11.853893140690936,10.272165558019216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.55298,1.0,1.0,1.0,1.0,1.0,9.85,
2025-10-24 13:24:39.413,0.6182433,0.6114767,0.3606374,0.2843463,0.7443456,-0.43346575,-0.17881013,0.49741066,0.5392075,-0.055247545,0.15099655,0.4908247,0.702993,0.38774443,0.185991,0.48307425,0.13871172,0.250718,0.1603586,0.057783324,802.57587,713.0074,717.96375,798.7701,730.4431,750.35706,738.93976,1390.7007,0.2449951171875,-0.01556396484375,0.9942626953125,-1.27105712890625,-0.620574951171875,1.136474609375,0.709839544143242,0.6539618053072026,0.5067448680351906,0.4604496578690127,10.983744605774504,10.546457811792196,11.883708842953531,10.321451493693823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.601555,1.0,1.0,1.0,1.0,1.0,9.84,
2025-10-24 13:24:39.925,0.4633172,0.66544116,0.5187036,0.18509017,0.6980252,-0.27953443,-0.059405513,0.33954406,0.33664292,-0.04576833,-0.0065290183,0.41893935,0.7318322,0.3905847,0.10296757,0.44818658,0.105235316,0.34500697,0.15464301,0.063226484,731.1512,724.1592,726.4603,729.6466,549.80164,552.4568,554.2269,1272.5447,0.2528076171875,-0.014404296875,0.978271484375,-0.6878662109375,-1.233673095703125,0.261688232421875,0.7004096035095249,0.6442266886011969,0.5012211811267673,0.4544071716376988,10.89509095677467,10.48881005173688,11.805339627589824,10.281992227546908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.601555,1.0,1.0,1.0,1.0,1.0,9.84,
2025-10-24 13:24:40.450,0.4633172,0.6149903,0.52974087,0.18509017,0.6980252,-0.106612325,-0.14566258,0.33954406,0.33664292,0.055808462,-0.05825352,0.41893935,0.7318322,0.26876822,0.0769229,0.44818658,0.105235316,0.44997153,0.118092276,0.063226484,612.5527,736.5501,731.1512,612.7297,817.4449,823.1093,808.8598,1393.71,0.25726318359375,-0.014404296875,0.98406982421875,-1.6448974609375,0.381317138671875,0.201873779296875,0.7031256705528932,0.6510015974060034,0.5019841213074887,0.4574894499678135,10.938914240755311,10.51929714135851,11.839183654006629,10.308359440192644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.601555,1.0,1.0,1.0,1.0,1.0,9.82,
2025-10-24 13:24:40.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-10-24 13:24:40.960,0.4633172,0.46568152,0.5321104,0.18509017,0.6980252,-0.105778985,-0.099994145,0.33954406,0.33664292,0.007841587,-0.07343522,0.41893935,0.7318322,0.1733414,0.04728171,0.44818658,0.105235316,0.40670416,0.072833136,0.063226484,734.957,731.77075,729.02704,735.57654,810.2759,821.51624,803.99194,1392.2938,0.2540283203125,-0.00897216796875,0.98681640625,-1.128997802734375,0.575714111328125,0.755157470703125,0.7135626922251628,0.6688849152421144,0.509674558329161,0.4703373626111627,11.03754714731898,10.642954485849843,11.934581694204038,10.429605893712896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.601555,1.0,1.0,1.0,1.0,1.0,9.82,
2025-10-24 13:24:41.471,0.4633172,0.32463926,0.23012142,0.18509017,0.6980252,-0.13881442,0.058961622,0.33954406,0.33664292,-0.030890796,-0.017709704,0.41893935,0.7318322,0.08423321,-0.041206043,0.44818658,0.105235316,0.26223525,-0.017997837,0.063226484,741.949,716.0166,720.3534,739.11676,791.07,805.054,774.1653,1450.0,0.247314453125,-0.013427734375,0.98779296875,-1.652374267578125,0.007476806640625,-0.082244873046875,0.724671101256467,0.6804205707746227,0.5215459075411868,0.482330782252104,11.141703740791074,10.745218987673749,12.057689721765254,10.551004935269294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.601555,1.0,2.0,1.0,1.0,2.0,9.81,
2025-10-24 13:24:41.987,0.4633172,0.5615973,0.640781,0.18509017,0.6980252,-0.011753306,0.3382384,0.33954406,0.33664292,-0.19827443,-0.040638845,0.41893935,0.7318322,0.22432011,-0.046427898,0.44818658,0.105235316,0.05475862,0.059279773,0.063226484,713.71545,715.48553,718.31775,718.9373,444.47903,439.69968,460.14465,1054.3765,0.253662109375,-0.01434326171875,0.99493408203125,-1.8841552734375,-1.024322509765625,0.246734619140625,0.7274176859070643,0.6865546098276232,0.5202946856448036,0.48297165200391,11.152018692034428,10.764872326729131,12.044780773907446,10.552622368452424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.601555,1.0,2.0,1.0,1.0,2.0,9.81,
2025-10-24 13:24:42.488,0.4633172,0.40937808,0.6540221,1.342343,0.6980252,0.018796442,0.31989434,0.4417194,0.33664292,-0.026603812,0.087778166,0.34018773,0.7318322,0.38897538,-0.022527663,0.48261672,0.105235316,0.08460303,0.12262632,-0.008521814,752.65826,714.24646,724.1592,753.98584,770.71356,776.0239,743.8076,1450.0,0.2623291015625,-0.01702880859375,0.99066162109375,-1.308441162109375,-1.622467041015625,-0.34393310546875,0.7182929213456357,0.6774908804806523,0.5104069809026536,0.4733586057268197,11.042552034904514,10.690806093984694,11.922069475240209,10.46637961042367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50343,1.0,1.0,1.0,1.0,1.0,9.8,
2025-10-24 13:24:42.997,0.4633172,0.30365098,0.6476151,1.342343,0.6980252,-0.06276737,0.2204931,0.4417194,0.33664292,0.016743666,0.0683281,0.34018773,0.7318322,0.39958173,0.069516465,0.48261672,0.105235316,0.19493343,0.19447938,-0.008521814,708.1395,702.91766,715.30853,718.6718,778.94464,779.7412,742.303,1450.0,0.26678466796875,-0.01055908203125,0.976806640625,-1.6448974609375,-0.695343017578125,0.1495361328125,0.7084357342107146,0.6601873971818897,0.5013432515556827,0.4591984359726295,10.95411200915528,10.557474668001811,11.828990773192189,10.32712776863839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.81107,1.0,1.0,1.0,1.0,1.0,9.8,
2025-10-24 13:24:43.505,0.4633172,-0.006684182,0.1465036,1.163351,0.6980252,-0.24569419,-0.46647742,0.38513184,0.33664292,0.044904694,0.031914115,0.29769224,0.7318322,0.4269675,0.1087374,0.45570853,0.105235316,0.29908016,0.12549184,0.0032931091,701.5901,717.3442,719.3798,706.98895,756.3755,763.102,731.3282,1450.0,0.2615966796875,-0.0123291015625,0.9786376953125,-1.338348388671875,0.179443359375,0.418701171875,0.6983954414324202,0.650879526977088,0.4912724411701595,0.448975037550962,10.865580430584364,10.46210714541163,11.723216746536966,10.209390839949457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.446785,1.0,1.0,1.0,1.0,1.0,9.78,
2025-10-24 13:24:44.019,0.4633172,0.012601528,0.086840875,0.6012861,0.6980252,-0.22444314,-0.26534975,0.3339986,0.33664292,0.037958242,0.03529871,0.28071418,0.7318322,0.3721723,0.09904069,0.5224119,0.105235316,0.32696915,0.06638057,0.004899417,705.3073,712.2108,726.8144,717.2557,761.6859,753.72034,730.7972,1450.0,0.26043701171875,-0.0184326171875,0.9775390625,-0.8673095703125,0.127105712890625,0.61309814453125,0.7051398326299978,0.6582647879264716,0.4996037479436378,0.458435495791908,10.97364327778175,10.565317693059628,11.85328278854636,10.32255012755406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6337,1.0,1.0,1.0,1.0,1.0,9.78,
2025-10-24 13:24:44.544,0.4633172,0.3833304,0.29983297,0.6012861,0.6980252,-0.20109874,0.014191891,0.3339986,0.33664292,0.055384465,0.03312212,0.28071418,0.7318322,0.24488172,0.07356904,0.5224119,0.105235316,0.2854618,0.039194744,0.004899417,740.7984,739.9133,740.00183,747.9674,847.00604,850.6348,826.5611,1408.6675,0.25262451171875,-0.00994873046875,0.98626708984375,-1.33087158203125,0.52337646484375,0.478515625,0.7078864172805951,0.6621405240445366,0.500000476837613,0.4600224113678087,10.989817609613048,10.580301838208998,11.85544953865961,10.31855232100708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.54097,1.0,1.0,1.0,1.0,1.0,9.78,
2025-10-24 13:24:45.063,0.4633172,0.3625065,0.3135269,0.6012861,0.6980252,-0.15248044,0.01548292,0.3339986,0.33664292,0.3073358,0.044158515,0.28071418,0.7318322,0.140905,0.065543875,0.5224119,0.105235316,0.2260595,0.06805408,0.004899417,719.9109,711.41425,712.8304,712.7419,746.19727,770.271,733.2753,1450.0,0.25054931640625,-0.01861572265625,0.9921875,-1.577606201171875,0.1495361328125,-0.28411865234375,0.7109686956107097,0.6659857425553728,0.5022282621653196,0.4629521016617791,11.025645280499726,10.62702429487638,11.896434685167966,10.364420284672056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34183,1.0,1.0,1.0,1.0,1.0,9.78,
2025-10-24 13:24:45.574,0.31350547,0.30631545,0.29924592,0.3947854,0.34975356,-0.27468172,-0.15331651,0.32357407,0.7890361,0.27209267,-0.03346812,0.9599919,0.46386656,0.12684332,0.06609597,0.3656997,0.2074209,0.15125723,0.04837199,0.13934638,709.99817,709.64417,717.1672,706.63495,757.43756,771.51013,733.2753,1450.0,0.25146484375,-0.0135498046875,0.98785400390625,-1.45050048828125,0.5682373046875,-0.216827392578125,0.7131659633311875,0.6688238800276566,0.5071721145363947,0.4677738836039387,11.05601029969244,10.661905919938963,11.929302148153448,10.405100255108122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.18618,1.0,1.0,1.0,1.0,1.0,9.77,
2025-10-24 13:24:46.091,0.4824488,-0.15177438,0.03513384,0.3281484,0.44048923,-0.24383098,-0.35443076,0.25658897,0.81626076,0.26138192,-0.035255108,0.9599919,0.46061411,0.1380914,0.058706146,0.4614066,0.21658617,0.10672676,0.039820626,0.14756446,712.9189,714.866,708.405,722.5661,764.07556,772.5722,736.9926,1450.0,0.216064453125,-0.01336669921875,1.01678466796875,-1.65985107421875,7.37213134765625,0.35888671875,0.7176825692010586,0.6718451231433136,0.5084538540400066,0.468567341391889,11.087626540781535,10.69065350594855,11.955821948835323,10.428873471139404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.06162,1.0,1.0,1.0,1.0,1.0,9.77,
2025-10-24 13:24:46.602,0.52577746,-0.17335886,-0.1340331,0.32349086,0.45355287,-0.40792626,-0.2117347,0.2895292,0.85896915,-0.05774815,0.06250588,0.8967608,0.47708607,0.08201511,0.05065638,0.5006839,0.14874138,0.0104589565,-0.024142515,0.107722044,720.61896,706.0154,713.0074,723.0971,749.82605,763.98706,739.6478,1441.8574,0.068115234375,-0.02239990234375,1.0130615234375,-2.25799560546875,9.8095703125,-0.52337646484375,0.7598273847841117,0.6994940752926591,0.5530400782013685,0.4992070190496626,11.480357628209712,10.955820995160098,12.419872684357342,10.735850082254489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.65433,1.0,1.0,1.0,1.0,1.0,9.75,
2025-10-24 13:24:47.104,0.79450965,-0.17041942,-0.2031546,0.6884431,0.512304,-0.44595507,-0.21948835,0.3948123,0.7218455,-0.06563694,0.06250588,0.6760828,0.4114624,-0.046890806,0.0411601,0.50958717,0.108005606,-0.03384261,0.0010172592,0.03891651,711.6798,709.3786,711.5028,696.89923,737.7007,733.9834,716.1051,1445.4862,0.01129150390625,-0.033447265625,1.0240478515625,-2.49725341796875,1.24114990234375,-1.173858642578125,0.7901008511551391,0.7193610375986458,0.5778203752712014,0.5141606465918032,11.719066351953842,11.077860906468302,12.68510120878335,10.85740171184703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.203674,1.0,1.0,1.0,1.0,1.0,9.74,
