logtime,scenario_time,type,module,address,value
0.813003,0,version,,,1.4.1
0.813407,0,scenario_path,,,includes\scenarios\fatigue.txt
0.814146,0,seed_value,communications,,
0.814181,0,seed_output,communications,,BJW275
0.814267,0,seed_value,communications,,
0.814278,0,seed_output,communications,,INP414
0.814347,0,seed_value,communications,,
0.814356,0,seed_output,communications,,CMB993
0.814419,0,seed_value,communications,,
0.814428,0,seed_output,communications,,LCN879
0.814509,0,seed_value,communications,,
0.814519,0,seed_output,communications,,CLN158
0.814591,0,seed_value,communications,,
0.814602,0,seed_output,communications,,HQR233
0.81467,0,seed_value,communications,,
0.81468,0,seed_output,communications,,IBX875
0.814747,0,seed_value,communications,,
0.814756,0,seed_output,communications,,EOR477
0.814833,0,seed_value,communications,,
0.81485,0,seed_output,communications,,CGE412
0.81493,0,seed_value,communications,,
0.814941,0,seed_output,communications,,BLS903
0.814975,0,seed_value,communications,,
0.814987,0,seed_output,communications,,119.0496
0.815016,0,seed_value,communications,,
0.815025,0,seed_output,communications,,126.543377
0.815047,0,seed_value,communications,,
0.815055,0,seed_output,communications,,109.118003
0.815076,0,seed_value,communications,,
0.815084,0,seed_output,communications,,119.84754
3.985168,0,dialog,,,OpenMATB end
3.986023,0.01737,event,instructions,filename,en/welcome_screen.txt
4.002142,0.032896,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.003686,0.032896,parameter,instructions,title,
4.003794,0.032896,parameter,instructions,taskplacement,fullscreen
4.003841,0.032896,parameter,instructions,taskupdatetime,15
4.003887,0.032896,parameter,instructions,taskfeedback-overdue-active,0
4.003923,0.032896,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.003963,0.032896,parameter,instructions,taskfeedback-overdue-delayms,2000
4.003997,0.032896,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.00403,0.032896,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.004064,0.032896,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.004098,0.032896,parameter,instructions,boldtitle,0
4.004129,0.032896,parameter,instructions,filename,en/welcome_screen.txt
4.00416,0.032896,parameter,instructions,pointsize,0
4.004191,0.032896,parameter,instructions,maxdurationsec,0
4.004225,0.032896,parameter,instructions,response-text,Press SPACE to continue
4.004256,0.032896,parameter,instructions,response-key,SPACE
4.004285,0.032896,parameter,instructions,allowkeypress,1
4.011437,0.032896,state,instructions,"background, visibility",1
4.011491,0.032896,event,instructions,self,start
4.017743,0.049283,state,instructions,"background, visibility",0
4.025103,0.049283,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.030113,0.049283,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.038058,0.049283,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.038211,0.049283,state,instructions,"background, visibility",1
4.318505,0.049283,input,keyboard,SPACE,press
4.485083,0.049283,input,keyboard,SPACE,release
4.48532,0.049283,state,instructions,"background, visibility",0
4.501094,0.065083,event,genericscales,filename,en/vasf_4pp_part1.txt
4.518346,0.081908,aoi,genericscales,background,"(0, 1080, 1920, 0)"
4.518858,0.081908,parameter,genericscales,title,
4.518893,0.081908,parameter,genericscales,taskplacement,fullscreen
4.518905,0.081908,parameter,genericscales,taskupdatetime,15
4.518924,0.081908,parameter,genericscales,taskfeedback-overdue-active,0
4.518934,0.081908,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.518946,0.081908,parameter,genericscales,taskfeedback-overdue-delayms,2000
4.518956,0.081908,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
4.518966,0.081908,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
4.518975,0.081908,parameter,genericscales,taskfeedback-overdue-_is_visible,0
