logtime,scenario_time,type,module,address,value
0.760679,0,version,,,1.4.1
0.761114,0,scenario_path,,,includes\scenarios\fatigue.txt
0.761713,0,seed_value,communications,,
0.761737,0,seed_output,communications,,INP414
0.761827,0,seed_value,communications,,
0.761839,0,seed_output,communications,,CMB993
0.761909,0,seed_value,communications,,
0.761919,0,seed_output,communications,,LCN879
0.761994,0,seed_value,communications,,
0.762003,0,seed_output,communications,,CLN158
0.762078,0,seed_value,communications,,
0.762088,0,seed_output,communications,,HQR233
0.762156,0,seed_value,communications,,
0.762166,0,seed_output,communications,,IBX875
0.762238,0,seed_value,communications,,
0.762247,0,seed_output,communications,,EOR477
0.762316,0,seed_value,communications,,
0.762326,0,seed_output,communications,,CGE412
0.762397,0,seed_value,communications,,
0.762408,0,seed_output,communications,,BLS903
0.762483,0,seed_value,communications,,
0.762494,0,seed_output,communications,,HCU702
0.762524,0,seed_value,communications,,
0.762532,0,seed_output,communications,,109.118003
0.762556,0,seed_value,communications,,
0.762565,0,seed_output,communications,,119.84754
0.762586,0,seed_value,communications,,
0.762594,0,seed_output,communications,,115.884387
0.762614,0,seed_value,communications,,
0.762621,0,seed_output,communications,,133.759774
3.876454,0,dialog,,,OpenMATB end
3.877279,0.018321,event,instructions,filename,en/welcome_screen.txt
3.894756,0.035205,aoi,instructions,background,"(0, 1080, 1920, 0)"
3.896024,0.035205,parameter,instructions,title,
3.896098,0.035205,parameter,instructions,taskplacement,fullscreen
3.896134,0.035205,parameter,instructions,taskupdatetime,15
3.896171,0.035205,parameter,instructions,taskfeedback-overdue-active,0
3.896201,0.035205,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
3.896233,0.035205,parameter,instructions,taskfeedback-overdue-delayms,2000
3.896261,0.035205,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
3.896286,0.035205,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
3.896311,0.035205,parameter,instructions,taskfeedback-overdue-_is_visible,0
3.896455,0.035205,parameter,instructions,boldtitle,0
3.896484,0.035205,parameter,instructions,filename,en/welcome_screen.txt
3.896507,0.035205,parameter,instructions,pointsize,0
3.89653,0.035205,parameter,instructions,maxdurationsec,0
3.896555,0.035205,parameter,instructions,response-text,Press SPACE to continue
3.896579,0.035205,parameter,instructions,response-key,SPACE
3.896599,0.035205,parameter,instructions,allowkeypress,1
3.90067,0.035205,state,instructions,"background, visibility",1
3.900713,0.035205,event,instructions,self,start
3.908387,0.049533,state,instructions,"background, visibility",0
3.915199,0.049533,aoi,instructions,title,"(0, 1080, 1920, 0)"
3.919674,0.049533,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
3.928687,0.049533,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
3.928809,0.049533,state,instructions,"background, visibility",1
4.408691,0.049533,input,keyboard,SPACE,press
4.524701,0.049533,input,keyboard,SPACE,release
4.525675,0.049533,state,instructions,"background, visibility",0
4.5409,0.064947,event,genericscales,filename,en/vasf_4pp_part1.txt
4.558344,0.081759,aoi,genericscales,background,"(0, 1080, 1920, 0)"
4.559864,0.081759,parameter,genericscales,title,
4.559959,0.081759,parameter,genericscales,taskplacement,fullscreen
4.559998,0.081759,parameter,genericscales,taskupdatetime,15
4.560044,0.081759,parameter,genericscales,taskfeedback-overdue-active,0
4.560079,0.081759,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.560114,0.081759,parameter,genericscales,taskfeedback-overdue-delayms,2000
4.560145,0.081759,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
4.560174,0.081759,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
4.560204,0.081759,parameter,genericscales,taskfeedback-overdue-_is_visible,0
4.560235,0.081759,parameter,genericscales,boldtitle,0
4.560262,0.081759,parameter,genericscales,filename,en/vasf_4pp_part1.txt
4.560289,0.081759,parameter,genericscales,pointsize,0
4.560316,0.081759,parameter,genericscales,maxdurationsec,0
4.560346,0.081759,parameter,genericscales,response-text,Press SPACE to validate
4.560375,0.081759,parameter,genericscales,response-key,SPACE
4.560407,0.081759,parameter,genericscales,allowkeypress,1
4.560809,0.081759,state,genericscales,"background, visibility",1
4.560871,0.081759,event,genericscales,self,start
4.574482,0.098398,state,genericscales,"background, visibility",0
4.579842,0.098398,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
4.586244,0.098398,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
4.592068,0.098398,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
4.594637,0.098398,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
4.597739,0.098398,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
4.598798,0.098398,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
4.601679,0.098398,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
4.602762,0.098398,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
4.605953,0.098398,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
4.606041,0.098398,state,genericscales,"background, visibility",1
4.958552,0.098398,input,keyboard,SPACE,press
5.074915,0.098398,input,keyboard,SPACE,release
5.075795,0.098398,performance,genericscales,I feel tired,4
5.075828,0.098398,performance,genericscales,I feel sleepy,4
5.07584,0.098398,performance,genericscales,I feel drowsy,4
5.07585,0.098398,performance,genericscales,I feel fatigued,4
5.075884,0.098398,state,genericscales,"background, visibility",0
5.091525,0.114332,event,genericscales,filename,en/vasf_4pp_part2.txt
5.107871,0.130446,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.108357,0.130446,parameter,genericscales,title,
5.108387,0.130446,parameter,genericscales,taskplacement,fullscreen
5.108396,0.130446,parameter,genericscales,taskupdatetime,15
5.108407,0.130446,parameter,genericscales,taskfeedback-overdue-active,0
5.108416,0.130446,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.108425,0.130446,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.108432,0.130446,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.108444,0.130446,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.108453,0.130446,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.108463,0.130446,parameter,genericscales,boldtitle,0
5.108471,0.130446,parameter,genericscales,filename,en/vasf_4pp_part2.txt
5.108479,0.130446,parameter,genericscales,pointsize,0
5.108487,0.130446,parameter,genericscales,maxdurationsec,0
5.108496,0.130446,parameter,genericscales,response-text,Press SPACE to validate
5.108505,0.130446,parameter,genericscales,response-key,SPACE
5.108513,0.130446,parameter,genericscales,allowkeypress,1
5.108655,0.130446,state,genericscales,"background, visibility",1
5.111654,0.130446,event,genericscales,self,start
5.124586,0.147116,state,genericscales,"background, visibility",0
5.13146,0.147116,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.132852,0.147116,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
5.135649,0.147116,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
5.137599,0.147116,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
5.140722,0.147116,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
5.143264,0.147116,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.146377,0.147116,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.147802,0.147116,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
5.150916,0.147116,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
5.151019,0.147116,state,genericscales,"background, visibility",1
5.442085,0.147116,input,keyboard,SPACE,press
5.57491,0.147116,input,keyboard,SPACE,release
5.576043,0.147116,performance,genericscales,I feel worn out,4
5.576117,0.147116,performance,genericscales,I feel energetic,4
5.576156,0.147116,performance,genericscales,I feel active,4
5.57619,0.147116,performance,genericscales,I feel vigorous,4
5.576283,0.147116,state,genericscales,"background, visibility",0
5.591257,0.162996,event,genericscales,filename,en/vasf_4pp_part3.txt
