logtime,scenario_time,type,module,address,value
0.896203,0,version,,,1.4.1
0.896675,0,scenario_path,,,includes\scenarios\fatigue.txt
0.897369,0,seed_value,communications,,
0.897392,0,seed_output,communications,,CLN158
0.897476,0,seed_value,communications,,
0.897487,0,seed_output,communications,,HQR233
0.897555,0,seed_value,communications,,
0.897565,0,seed_output,communications,,IBX875
0.897638,0,seed_value,communications,,
0.897648,0,seed_output,communications,,EOR477
0.897716,0,seed_value,communications,,
0.897725,0,seed_output,communications,,CGE412
0.897803,0,seed_value,communications,,
0.897814,0,seed_output,communications,,BLS903
0.897909,0,seed_value,communications,,
0.897924,0,seed_output,communications,,HCU702
0.898015,0,seed_value,communications,,
0.898029,0,seed_output,communications,,PFR354
0.898069,0,seed_value,communications,,
0.898079,0,seed_output,communications,,118.203541
0.898106,0,seed_value,communications,,
0.898115,0,seed_output,communications,,123.896577
0.898141,0,seed_value,communications,,
0.89815,0,seed_output,communications,,109.939635
0.898173,0,seed_value,communications,,
0.898183,0,seed_output,communications,,122.42856
14.265704,0,dialog,,,OpenMATB end
14.266264,0.017776,input,joystick,x,-0.007828
14.26639,0.017776,input,joystick,y,0.154925
14.266721,0.017776,event,instructions,filename,en/welcome_screen.txt
14.281863,0.033212,aoi,instructions,background,"(0, 1080, 1920, 0)"
14.28242,0.033212,parameter,instructions,title,
14.282446,0.033212,parameter,instructions,taskplacement,fullscreen
14.282457,0.033212,parameter,instructions,taskupdatetime,15
14.282469,0.033212,parameter,instructions,taskfeedback-overdue-active,0
14.28248,0.033212,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
14.282491,0.033212,parameter,instructions,taskfeedback-overdue-delayms,2000
14.2825,0.033212,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
14.28251,0.033212,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
14.282521,0.033212,parameter,instructions,taskfeedback-overdue-_is_visible,0
14.28253,0.033212,parameter,instructions,boldtitle,0
14.282537,0.033212,parameter,instructions,filename,en/welcome_screen.txt
14.282543,0.033212,parameter,instructions,pointsize,0
14.282562,0.033212,parameter,instructions,maxdurationsec,0
14.28257,0.033212,parameter,instructions,response-text,Press SPACE to continue
14.282579,0.033212,parameter,instructions,response-key,SPACE
14.282587,0.033212,parameter,instructions,allowkeypress,1
14.284706,0.033212,state,instructions,"background, visibility",1
14.284738,0.033212,event,instructions,self,start
14.298971,0.050526,state,instructions,"background, visibility",0
14.310019,0.050526,aoi,instructions,title,"(0, 1080, 1920, 0)"
14.318115,0.050526,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
14.324824,0.050526,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
14.32494,0.050526,state,instructions,"background, visibility",1
15.205231,0.050526,input,keyboard,ESCAPE,press
15.648744,0.050526,dialog,,,Exit OpenMATB? end
15.649914,0.050526,state,instructions,"background, visibility",0
15.670399,0.050526,event,instructions,self,stop
15.67043,0.050526,manual,,,end
