logtime,scenario_time,type,module,address,value
0.769024,0,version,,,1.4.1
0.769713,0,scenario_path,,,includes\scenarios\fatigue.txt
0.770627,0,seed_value,communications,,
0.770667,0,seed_output,communications,,NQR126
0.770792,0,seed_value,communications,,
0.770807,0,seed_output,communications,,CMB993
0.770901,0,seed_value,communications,,
0.770914,0,seed_output,communications,,LCN879
0.771022,0,seed_value,communications,,
0.771036,0,seed_output,communications,,CLN158
0.771136,0,seed_value,communications,,
0.771149,0,seed_output,communications,,HQR233
0.771241,0,seed_value,communications,,
0.771254,0,seed_output,communications,,IBX875
0.77136,0,seed_value,communications,,
0.771374,0,seed_output,communications,,EOR477
0.771472,0,seed_value,communications,,
0.771488,0,seed_output,communications,,CGE412
0.771588,0,seed_value,communications,,
0.7716,0,seed_output,communications,,BLS903
0.771644,0,seed_value,communications,,
0.771657,0,seed_output,communications,,126.543377
0.771688,0,seed_value,communications,,
0.771699,0,seed_output,communications,,109.118003
0.771727,0,seed_value,communications,,
0.771737,0,seed_output,communications,,119.84754
0.771765,0,seed_value,communications,,
0.771775,0,seed_output,communications,,115.884387
4.143357,0,dialog,,,OpenMATB end
4.143542,0.016945,event,instructions,filename,en/welcome_screen.txt
4.161679,0.034831,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.162141,0.034831,parameter,instructions,title,
4.162167,0.034831,parameter,instructions,taskplacement,fullscreen
4.162176,0.034831,parameter,instructions,taskupdatetime,15
4.162189,0.034831,parameter,instructions,taskfeedback-overdue-active,0
4.162198,0.034831,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.162221,0.034831,parameter,instructions,taskfeedback-overdue-delayms,2000
4.162229,0.034831,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.162237,0.034831,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.162244,0.034831,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.162252,0.034831,parameter,instructions,boldtitle,0
4.162259,0.034831,parameter,instructions,filename,en/welcome_screen.txt
4.162271,0.034831,parameter,instructions,pointsize,0
4.162278,0.034831,parameter,instructions,maxdurationsec,0
4.162285,0.034831,parameter,instructions,response-text,Press SPACE to continue
4.162293,0.034831,parameter,instructions,response-key,SPACE
4.162302,0.034831,parameter,instructions,allowkeypress,1
4.164613,0.034831,state,instructions,"background, visibility",1
4.164644,0.034831,event,instructions,self,start
4.176642,0.050032,state,instructions,"background, visibility",0
4.182016,0.050032,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.186587,0.050032,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.195143,0.050032,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.195443,0.050032,state,instructions,"background, visibility",1
4.662032,0.050032,input,keyboard,SPACE,press
4.793917,0.050032,input,keyboard,SPACE,release
4.794543,0.050032,state,instructions,"background, visibility",0
4.810054,0.065727,event,genericscales,filename,en/vasf_4pp_part1.txt
4.827209,0.082443,aoi,genericscales,background,"(0, 1080, 1920, 0)"
4.828301,0.082443,parameter,genericscales,title,
4.828371,0.082443,parameter,genericscales,taskplacement,fullscreen
4.828396,0.082443,parameter,genericscales,taskupdatetime,15
4.828422,0.082443,parameter,genericscales,taskfeedback-overdue-active,0
4.828443,0.082443,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.828467,0.082443,parameter,genericscales,taskfeedback-overdue-delayms,2000
4.828485,0.082443,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
4.828504,0.082443,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
4.828521,0.082443,parameter,genericscales,taskfeedback-overdue-_is_visible,0
4.828541,0.082443,parameter,genericscales,boldtitle,0
4.828558,0.082443,parameter,genericscales,filename,en/vasf_4pp_part1.txt
4.828575,0.082443,parameter,genericscales,pointsize,0
4.828589,0.082443,parameter,genericscales,maxdurationsec,0
4.828607,0.082443,parameter,genericscales,response-text,Press SPACE to validate
4.828623,0.082443,parameter,genericscales,response-key,SPACE
4.828638,0.082443,parameter,genericscales,allowkeypress,1
4.828878,0.082443,state,genericscales,"background, visibility",1
4.828916,0.082443,event,genericscales,self,start
4.843663,0.099169,state,genericscales,"background, visibility",0
4.848358,0.099169,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
4.855494,0.099169,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
4.861006,0.099169,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
4.865436,0.099169,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
4.870283,0.099169,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
4.871724,0.099169,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
4.874737,0.099169,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
4.876101,0.099169,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
4.880313,0.099169,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
4.880419,0.099169,state,genericscales,"background, visibility",1
5.210658,0.099169,input,keyboard,SPACE,press
5.360225,0.099169,input,keyboard,SPACE,release
5.361149,0.099169,performance,genericscales,I feel tired,4
5.361194,0.099169,performance,genericscales,I feel sleepy,4
5.361211,0.099169,performance,genericscales,I feel drowsy,4
5.361221,0.099169,performance,genericscales,I feel fatigued,4
5.361263,0.099169,state,genericscales,"background, visibility",0
5.37694,0.115147,event,genericscales,filename,en/vasf_4pp_part2.txt
5.393538,0.13168,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.394059,0.13168,parameter,genericscales,title,
5.394121,0.13168,parameter,genericscales,taskplacement,fullscreen
5.394134,0.13168,parameter,genericscales,taskupdatetime,15
5.394153,0.13168,parameter,genericscales,taskfeedback-overdue-active,0
5.394164,0.13168,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.394177,0.13168,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.394187,0.13168,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.394196,0.13168,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.394215,0.13168,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.394227,0.13168,parameter,genericscales,boldtitle,0
5.394235,0.13168,parameter,genericscales,filename,en/vasf_4pp_part2.txt
5.394245,0.13168,parameter,genericscales,pointsize,0
5.394253,0.13168,parameter,genericscales,maxdurationsec,0
5.394267,0.13168,parameter,genericscales,response-text,Press SPACE to validate
5.394277,0.13168,parameter,genericscales,response-key,SPACE
5.394286,0.13168,parameter,genericscales,allowkeypress,1
5.394451,0.13168,state,genericscales,"background, visibility",1
5.39747,0.13168,event,genericscales,self,start
5.410209,0.148322,state,genericscales,"background, visibility",0
5.416662,0.148322,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.4179,0.148322,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
5.42099,0.148322,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
5.423044,0.148322,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
5.42633,0.148322,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
5.428655,0.148322,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.431914,0.148322,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.433046,0.148322,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
5.436351,0.148322,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
5.436456,0.148322,state,genericscales,"background, visibility",1
5.777703,0.148322,input,keyboard,SPACE,press
5.926994,0.148322,input,keyboard,SPACE,release
5.927772,0.148322,performance,genericscales,I feel worn out,4
5.927861,0.148322,performance,genericscales,I feel energetic,4
5.927889,0.148322,performance,genericscales,I feel active,4
5.927911,0.148322,performance,genericscales,I feel vigorous,4
5.927978,0.148322,state,genericscales,"background, visibility",0
5.943555,0.164616,event,genericscales,filename,en/vasf_4pp_part3.txt
5.96041,0.181096,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.961226,0.181096,parameter,genericscales,title,
5.961277,0.181096,parameter,genericscales,taskplacement,fullscreen
5.961298,0.181096,parameter,genericscales,taskupdatetime,15
5.961323,0.181096,parameter,genericscales,taskfeedback-overdue-active,0
5.961343,0.181096,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.961364,0.181096,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.961381,0.181096,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.961398,0.181096,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.961414,0.181096,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.961432,0.181096,parameter,genericscales,boldtitle,0
5.961446,0.181096,parameter,genericscales,filename,en/vasf_4pp_part3.txt
5.961461,0.181096,parameter,genericscales,pointsize,0
5.961476,0.181096,parameter,genericscales,maxdurationsec,0
5.961492,0.181096,parameter,genericscales,response-text,Press SPACE to validate
5.961509,0.181096,parameter,genericscales,response-key,SPACE
5.961524,0.181096,parameter,genericscales,allowkeypress,1
5.961752,0.181096,state,genericscales,"background, visibility",1
5.965922,0.181096,event,genericscales,self,start
5.976975,0.197723,state,genericscales,"background, visibility",0
5.986166,0.197723,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.987233,0.197723,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
5.989688,0.197723,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
5.990751,0.197723,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
5.993038,0.197723,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
5.995105,0.197723,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.998669,0.197723,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.999702,0.197723,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
6.002127,0.197723,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
6.002216,0.197723,state,genericscales,"background, visibility",1
6.39356,0.197723,input,keyboard,SPACE,press
6.56166,0.197723,input,keyboard,SPACE,release
6.56225,0.197723,performance,genericscales,I feel efficient,4
6.562281,0.197723,performance,genericscales,I feel lively,4
6.562291,0.197723,performance,genericscales,I feel bushed,4
6.562299,0.197723,performance,genericscales,I feel exhausted,4
6.562328,0.197723,state,genericscales,"background, visibility",0
6.576938,0.212647,event,genericscales,filename,en/vasf_4pp_part4.txt
6.593617,0.22921,aoi,genericscales,background,"(0, 1080, 1920, 0)"
6.594294,0.22921,parameter,genericscales,title,
6.594339,0.22921,parameter,genericscales,taskplacement,fullscreen
6.594357,0.22921,parameter,genericscales,taskupdatetime,15
6.594377,0.22921,parameter,genericscales,taskfeedback-overdue-active,0
6.594393,0.22921,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.594411,0.22921,parameter,genericscales,taskfeedback-overdue-delayms,2000
6.59443,0.22921,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
6.594453,0.22921,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
6.594471,0.22921,parameter,genericscales,taskfeedback-overdue-_is_visible,0
6.59449,0.22921,parameter,genericscales,boldtitle,0
6.594507,0.22921,parameter,genericscales,filename,en/vasf_4pp_part4.txt
6.594524,0.22921,parameter,genericscales,pointsize,0
6.594537,0.22921,parameter,genericscales,maxdurationsec,0
6.594551,0.22921,parameter,genericscales,response-text,Press SPACE to validate
6.594564,0.22921,parameter,genericscales,response-key,SPACE
6.594578,0.22921,parameter,genericscales,allowkeypress,1
6.5948,0.22921,state,genericscales,"background, visibility",1
6.600346,0.22921,event,genericscales,self,start
6.610204,0.245803,state,genericscales,"background, visibility",0
6.616336,0.245803,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
6.618337,0.245803,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
6.621937,0.245803,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
6.623017,0.245803,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
6.625333,0.245803,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
6.62659,0.245803,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
6.630036,0.245803,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
6.631344,0.245803,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
6.63436,0.245803,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
