logtime,scenario_time,type,module,address,value
0.791728,0,version,,,1.4.1
0.792172,0,scenario_path,,,includes\scenarios\fatigue.txt
0.792956,0,seed_value,communications,,
0.792995,0,seed_output,communications,,CGE412
0.793108,0,seed_value,communications,,
0.793122,0,seed_output,communications,,BLS903
0.793214,0,seed_value,communications,,
0.793226,0,seed_output,communications,,HCU702
0.793315,0,seed_value,communications,,
0.793327,0,seed_output,communications,,PFR354
0.793414,0,seed_value,communications,,
0.793425,0,seed_output,communications,,OOJ471
0.793504,0,seed_value,communications,,
0.793516,0,seed_output,communications,,PDU968
0.793604,0,seed_value,communications,,
0.793616,0,seed_output,communications,,CJN374
0.793649,0,seed_value,communications,,
0.793659,0,seed_output,communications,,125.897103
0.793685,0,seed_value,communications,,
0.793694,0,seed_output,communications,,134.495646
0.793717,0,seed_value,communications,,
0.793725,0,seed_output,communications,,110.619856
0.793748,0,seed_value,communications,,
0.793757,0,seed_output,communications,,136.011656
6.563623,0,dialog,,,OpenMATB end
6.564046,0.017344,input,joystick,x,-0.007828
6.56412,0.017344,input,joystick,y,0.076493
6.564328,0.017344,event,instructions,filename,en/welcome_screen.txt
6.580372,0.032862,aoi,instructions,background,"(0, 1080, 1920, 0)"
6.581761,0.032862,parameter,instructions,title,
6.581841,0.032862,parameter,instructions,taskplacement,fullscreen
6.581873,0.032862,parameter,instructions,taskupdatetime,15
6.581911,0.032862,parameter,instructions,taskfeedback-overdue-active,0
6.581944,0.032862,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.581979,0.032862,parameter,instructions,taskfeedback-overdue-delayms,2000
6.582007,0.032862,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
6.582034,0.032862,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
6.58206,0.032862,parameter,instructions,taskfeedback-overdue-_is_visible,0
6.582088,0.032862,parameter,instructions,boldtitle,0
6.582113,0.032862,parameter,instructions,filename,en/welcome_screen.txt
6.582139,0.032862,parameter,instructions,pointsize,0
6.582163,0.032862,parameter,instructions,maxdurationsec,0
6.582189,0.032862,parameter,instructions,response-text,Press SPACE to continue
6.582215,0.032862,parameter,instructions,response-key,SPACE
6.58224,0.032862,parameter,instructions,allowkeypress,1
6.586787,0.032862,state,instructions,"background, visibility",1
6.586828,0.032862,event,instructions,self,start
6.596389,0.049565,state,instructions,"background, visibility",0
6.601993,0.049565,aoi,instructions,title,"(0, 1080, 1920, 0)"
6.606265,0.049565,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
6.61532,0.049565,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
6.615454,0.049565,state,instructions,"background, visibility",1
6.964031,0.049565,input,keyboard,SPACE,press
7.113264,0.049565,input,keyboard,SPACE,release
7.114704,0.049565,state,instructions,"background, visibility",0
7.129519,0.064749,event,genericscales,filename,en/vasf_4pp_part1.txt
7.147552,0.082038,aoi,genericscales,background,"(0, 1080, 1920, 0)"
7.148749,0.082038,parameter,genericscales,title,
7.148826,0.082038,parameter,genericscales,taskplacement,fullscreen
7.148859,0.082038,parameter,genericscales,taskupdatetime,15
7.148896,0.082038,parameter,genericscales,taskfeedback-overdue-active,0
7.148926,0.082038,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
7.148958,0.082038,parameter,genericscales,taskfeedback-overdue-delayms,2000
7.148985,0.082038,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
7.149014,0.082038,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
7.14904,0.082038,parameter,genericscales,taskfeedback-overdue-_is_visible,0
