logtime,scenario_time,type,module,address,value
1.253963,0,version,,,1.4.1
1.254369,0,scenario_path,,,includes\scenarios\fatigue.txt
1.254996,0,seed_value,communications,,
1.255016,0,seed_output,communications,,SBN790
1.25509,0,seed_value,communications,,
1.2551,0,seed_output,communications,,PIV852
1.255161,0,seed_value,communications,,
1.255169,0,seed_output,communications,,DTW834
1.255228,0,seed_value,communications,,
1.255236,0,seed_output,communications,,LPP463
1.255311,0,seed_value,communications,,
1.25532,0,seed_output,communications,,QNZ454
1.255381,0,seed_value,communications,,
1.255409,0,seed_output,communications,,FDV753
1.255494,0,seed_value,communications,,
1.255504,0,seed_output,communications,,XVZ241
1.255586,0,seed_value,communications,,
1.255596,0,seed_output,communications,,EHA972
1.255632,0,seed_value,communications,,
1.255643,0,seed_output,communications,,114.57447
1.255665,0,seed_value,communications,,
1.255673,0,seed_output,communications,,121.427213
1.255694,0,seed_value,communications,,
1.255702,0,seed_output,communications,,124.570675
1.255722,0,seed_value,communications,,
1.25573,0,seed_output,communications,,121.119007
5.273518,0,dialog,,,OpenMATB end
5.273709,0.017446,input,joystick,x,-0.007828
5.273734,0.017446,input,joystick,y,-0.007828
5.273806,0.017446,event,instructions,filename,en/welcome_screen.txt
5.290321,0.033463,aoi,instructions,background,"(0, 1080, 1920, 0)"
5.291417,0.033463,parameter,instructions,title,
5.291487,0.033463,parameter,instructions,taskplacement,fullscreen
5.291518,0.033463,parameter,instructions,taskupdatetime,15
5.291558,0.033463,parameter,instructions,taskfeedback-overdue-active,0
5.291585,0.033463,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.291615,0.033463,parameter,instructions,taskfeedback-overdue-delayms,2000
5.29164,0.033463,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
5.291667,0.033463,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
5.291693,0.033463,parameter,instructions,taskfeedback-overdue-_is_visible,0
5.291719,0.033463,parameter,instructions,boldtitle,0
5.291742,0.033463,parameter,instructions,filename,en/welcome_screen.txt
5.291764,0.033463,parameter,instructions,pointsize,0
5.291787,0.033463,parameter,instructions,maxdurationsec,0
5.291811,0.033463,parameter,instructions,response-text,Press SPACE to continue
5.291835,0.033463,parameter,instructions,response-key,SPACE
5.291856,0.033463,parameter,instructions,allowkeypress,1
5.296632,0.033463,state,instructions,"background, visibility",1
5.296662,0.033463,event,instructions,self,start
5.306365,0.050025,state,instructions,"background, visibility",0
5.31492,0.050025,aoi,instructions,title,"(0, 1080, 1920, 0)"
5.320653,0.050025,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
5.330726,0.050025,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
5.330859,0.050025,state,instructions,"background, visibility",1
5.33643,0.050025,input,joystick,y,-0.031266
5.35623,0.050025,input,joystick,y,-0.007828
5.60653,0.050025,input,joystick,y,-0.013687
5.623179,0.050025,input,joystick,y,-0.007828
5.673342,0.050025,input,joystick,y,-0.013687
5.69037,0.050025,input,joystick,y,-0.007828
