logtime,scenario_time,type,module,address,value
0.83963,0,version,,,1.4.1
0.840456,0,scenario_path,,,includes\scenarios\fatigue.txt
0.841303,0,seed_value,communications,,
0.841336,0,seed_output,communications,,XVZ241
0.841601,0,seed_value,communications,,
0.841625,0,seed_output,communications,,EHA972
0.841734,0,seed_value,communications,,
0.841749,0,seed_output,communications,,WMS232
0.841844,0,seed_value,communications,,
0.841856,0,seed_output,communications,,MYA347
0.841945,0,seed_value,communications,,
0.841958,0,seed_output,communications,,UPW443
0.842041,0,seed_value,communications,,
0.842052,0,seed_output,communications,,DXE892
0.842138,0,seed_value,communications,,
0.84215,0,seed_output,communications,,RZJ909
0.842231,0,seed_value,communications,,
0.842243,0,seed_output,communications,,APD620
0.84233,0,seed_value,communications,,
0.842343,0,seed_output,communications,,SFU347
0.842379,0,seed_value,communications,,
0.84239,0,seed_output,communications,,113.256681
0.842418,0,seed_value,communications,,
0.842428,0,seed_output,communications,,127.636649
0.842452,0,seed_value,communications,,
0.842461,0,seed_output,communications,,134.263551
0.842484,0,seed_value,communications,,
0.842493,0,seed_output,communications,,112.783535
4.085781,0,dialog,,,OpenMATB end
4.086301,0.017236,event,instructions,filename,en/welcome_screen.txt
4.102641,0.033059,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.103727,0.033059,parameter,instructions,title,
4.103789,0.033059,parameter,instructions,taskplacement,fullscreen
4.103814,0.033059,parameter,instructions,taskupdatetime,15
4.103841,0.033059,parameter,instructions,taskfeedback-overdue-active,0
4.103865,0.033059,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.103889,0.033059,parameter,instructions,taskfeedback-overdue-delayms,2000
4.10391,0.033059,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.10393,0.033059,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.10395,0.033059,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.10397,0.033059,parameter,instructions,boldtitle,0
4.103987,0.033059,parameter,instructions,filename,en/welcome_screen.txt
4.104006,0.033059,parameter,instructions,pointsize,0
4.104024,0.033059,parameter,instructions,maxdurationsec,0
4.104043,0.033059,parameter,instructions,response-text,Press SPACE to continue
4.104063,0.033059,parameter,instructions,response-key,SPACE
4.104082,0.033059,parameter,instructions,allowkeypress,1
4.107643,0.033059,state,instructions,"background, visibility",1
4.107686,0.033059,event,instructions,self,start
4.118727,0.049553,state,instructions,"background, visibility",0
4.13013,0.049553,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.138562,0.049553,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.145296,0.049553,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.145397,0.049553,state,instructions,"background, visibility",1
4.502428,0.049553,input,keyboard,SPACE,press
4.620066,0.049553,input,keyboard,SPACE,release
4.620574,0.049553,state,instructions,"background, visibility",0
4.63539,0.064406,event,genericscales,filename,en/vasf_4pp_part1.txt
4.652596,0.081063,aoi,genericscales,background,"(0, 1080, 1920, 0)"
4.653869,0.081063,parameter,genericscales,title,
4.653958,0.081063,parameter,genericscales,taskplacement,fullscreen
4.653997,0.081063,parameter,genericscales,taskupdatetime,15
4.654041,0.081063,parameter,genericscales,taskfeedback-overdue-active,0
4.654077,0.081063,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.654114,0.081063,parameter,genericscales,taskfeedback-overdue-delayms,2000
4.654146,0.081063,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
4.654176,0.081063,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
4.654205,0.081063,parameter,genericscales,taskfeedback-overdue-_is_visible,0
4.654238,0.081063,parameter,genericscales,boldtitle,0
4.654267,0.081063,parameter,genericscales,filename,en/vasf_4pp_part1.txt
4.654294,0.081063,parameter,genericscales,pointsize,0
4.654322,0.081063,parameter,genericscales,maxdurationsec,0
4.654353,0.081063,parameter,genericscales,response-text,Press SPACE to validate
4.654383,0.081063,parameter,genericscales,response-key,SPACE
4.654413,0.081063,parameter,genericscales,allowkeypress,1
4.654819,0.081063,state,genericscales,"background, visibility",1
4.654881,0.081063,event,genericscales,self,start
4.668872,0.097835,state,genericscales,"background, visibility",0
4.673933,0.097835,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
4.681712,0.097835,aoi,genericscales,label_1,"(0.0, 864.0, 1920.0, 820.8)"
4.689761,0.097835,aoi,genericscales,slider_1,"(0.0, 820.8, 1920.0, 756.0)"
4.691858,0.097835,aoi,genericscales,label_2,"(0.0, 729.0, 1920.0, 685.8)"
4.69494,0.097835,aoi,genericscales,slider_2,"(0.0, 685.8, 1920.0, 621.0)"
4.696088,0.097835,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
4.699051,0.097835,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
4.70023,0.097835,aoi,genericscales,label_4,"(0.0, 459.0, 1920.0, 415.8)"
4.704127,0.097835,aoi,genericscales,slider_4,"(0.0, 415.8, 1920.0, 351.0)"
4.704217,0.097835,state,genericscales,"background, visibility",1
5.069347,0.097835,input,keyboard,SPACE,press
5.202235,0.097835,input,keyboard,SPACE,release
5.20322,0.097835,performance,genericscales,I feel tired,4
5.203282,0.097835,performance,genericscales,I feel sleepy,4
5.203308,0.097835,performance,genericscales,I feel drowsy,4
5.203328,0.097835,performance,genericscales,I feel fatigued,4
5.203384,0.097835,state,genericscales,"background, visibility",0
5.218363,0.113535,event,genericscales,filename,en/vasf_4pp_part2.txt
5.235787,0.130406,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.236486,0.130406,parameter,genericscales,title,
5.236535,0.130406,parameter,genericscales,taskplacement,fullscreen
5.236554,0.130406,parameter,genericscales,taskupdatetime,15
5.236573,0.130406,parameter,genericscales,taskfeedback-overdue-active,0
5.236588,0.130406,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.236605,0.130406,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.236619,0.130406,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.236633,0.130406,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.236646,0.130406,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.236661,0.130406,parameter,genericscales,boldtitle,0
5.236673,0.130406,parameter,genericscales,filename,en/vasf_4pp_part2.txt
5.236688,0.130406,parameter,genericscales,pointsize,0
5.236701,0.130406,parameter,genericscales,maxdurationsec,0
5.236714,0.130406,parameter,genericscales,response-text,Press SPACE to validate
5.236727,0.130406,parameter,genericscales,response-key,SPACE
