logtime,scenario_time,type,module,address,value
0.803718,0,version,,,1.4.1
0.804178,0,scenario_path,,,includes\scenarios\fatigue.txt
0.804838,0,seed_value,communications,,
0.804867,0,seed_output,communications,,FNW647
0.804977,0,seed_value,communications,,
0.80499,0,seed_output,communications,,YJC094
0.80508,0,seed_value,communications,,
0.8051,0,seed_output,communications,,MYA347
0.80519,0,seed_value,communications,,
0.805201,0,seed_output,communications,,UPW443
0.805282,0,seed_value,communications,,
0.805293,0,seed_output,communications,,DXE892
0.805379,0,seed_value,communications,,
0.80539,0,seed_output,communications,,RZJ909
0.805469,0,seed_value,communications,,
0.805481,0,seed_output,communications,,APD620
0.805566,0,seed_value,communications,,
0.805577,0,seed_output,communications,,SFU347
0.805611,0,seed_value,communications,,
0.805621,0,seed_output,communications,,127.636649
0.805648,0,seed_value,communications,,
0.805658,0,seed_output,communications,,134.263551
0.805681,0,seed_value,communications,,
0.80569,0,seed_output,communications,,112.783535
0.805714,0,seed_value,communications,,
0.805723,0,seed_output,communications,,135.788072
4.456015,0,dialog,,,OpenMATB end
4.456532,0.017412,input,joystick,x,-0.007828
4.456571,0.017412,input,joystick,y,0.170611
4.456675,0.017412,event,instructions,filename,en/welcome_screen.txt
4.474871,0.035074,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.476079,0.035074,parameter,instructions,title,
4.476143,0.035074,parameter,instructions,taskplacement,fullscreen
4.476172,0.035074,parameter,instructions,taskupdatetime,15
4.476206,0.035074,parameter,instructions,taskfeedback-overdue-active,0
4.476235,0.035074,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.476266,0.035074,parameter,instructions,taskfeedback-overdue-delayms,2000
4.47629,0.035074,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.476316,0.035074,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.476341,0.035074,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.476369,0.035074,parameter,instructions,boldtitle,0
4.476389,0.035074,parameter,instructions,filename,en/welcome_screen.txt
4.476417,0.035074,parameter,instructions,pointsize,0
4.47645,0.035074,parameter,instructions,maxdurationsec,0
4.476475,0.035074,parameter,instructions,response-text,Press SPACE to continue
4.476497,0.035074,parameter,instructions,response-key,SPACE
4.476519,0.035074,parameter,instructions,allowkeypress,1
4.48059,0.035074,state,instructions,"background, visibility",1
4.480633,0.035074,event,instructions,self,start
4.489587,0.050196,state,instructions,"background, visibility",0
4.496062,0.050196,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.501322,0.050196,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.510144,0.050196,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.510269,0.050196,state,instructions,"background, visibility",1
4.958407,0.050196,input,keyboard,SPACE,press
5.039914,0.050196,input,keyboard,SPACE,release
5.040668,0.050196,state,instructions,"background, visibility",0
5.056336,0.066025,event,genericscales,filename,en/vasf_4pp_part1.txt
5.074104,0.083057,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.075557,0.083057,parameter,genericscales,title,
5.075652,0.083057,parameter,genericscales,taskplacement,fullscreen
5.075693,0.083057,parameter,genericscales,taskupdatetime,15
5.075735,0.083057,parameter,genericscales,taskfeedback-overdue-active,0
5.075766,0.083057,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.075803,0.083057,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.075832,0.083057,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.07586,0.083057,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.075887,0.083057,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.075913,0.083057,parameter,genericscales,boldtitle,0
5.075937,0.083057,parameter,genericscales,filename,en/vasf_4pp_part1.txt
5.075962,0.083057,parameter,genericscales,pointsize,0
5.075985,0.083057,parameter,genericscales,maxdurationsec,0
5.076011,0.083057,parameter,genericscales,response-text,Press SPACE to validate
5.076036,0.083057,parameter,genericscales,response-key,SPACE
5.07606,0.083057,parameter,genericscales,allowkeypress,1
5.076444,0.083057,state,genericscales,"background, visibility",1
5.076494,0.083057,event,genericscales,self,start
5.089677,0.099186,state,genericscales,"background, visibility",0
5.093584,0.099186,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.101484,0.099186,aoi,genericscales,label_1,"(0.0, 864.0, 1920.0, 820.8)"
5.107114,0.099186,aoi,genericscales,slider_1,"(0.0, 820.8, 1920.0, 756.0)"
5.111086,0.099186,aoi,genericscales,label_2,"(0.0, 729.0, 1920.0, 685.8)"
5.113951,0.099186,aoi,genericscales,slider_2,"(0.0, 685.8, 1920.0, 621.0)"
5.115552,0.099186,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.118531,0.099186,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.119613,0.099186,aoi,genericscales,label_4,"(0.0, 459.0, 1920.0, 415.8)"
5.122931,0.099186,aoi,genericscales,slider_4,"(0.0, 415.8, 1920.0, 351.0)"
5.123028,0.099186,state,genericscales,"background, visibility",1
5.539373,0.099186,input,keyboard,SPACE,press
5.622642,0.099186,input,keyboard,SPACE,release
5.623519,0.099186,performance,genericscales,I feel tired,4
5.623554,0.099186,performance,genericscales,I feel sleepy,4
5.623573,0.099186,performance,genericscales,I feel drowsy,4
5.623582,0.099186,performance,genericscales,I feel fatigued,4
5.623614,0.099186,state,genericscales,"background, visibility",0
5.639101,0.115074,event,genericscales,filename,en/vasf_4pp_part2.txt
5.656165,0.131882,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.65674,0.131882,parameter,genericscales,title,
5.65677,0.131882,parameter,genericscales,taskplacement,fullscreen
5.656793,0.131882,parameter,genericscales,taskupdatetime,15
5.656806,0.131882,parameter,genericscales,taskfeedback-overdue-active,0
5.656816,0.131882,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.656827,0.131882,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.656836,0.131882,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.656855,0.131882,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.656865,0.131882,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.656875,0.131882,parameter,genericscales,boldtitle,0
5.656882,0.131882,parameter,genericscales,filename,en/vasf_4pp_part2.txt
5.656891,0.131882,parameter,genericscales,pointsize,0
5.656898,0.131882,parameter,genericscales,maxdurationsec,0
5.656907,0.131882,parameter,genericscales,response-text,Press SPACE to validate
5.656915,0.131882,parameter,genericscales,response-key,SPACE
5.656922,0.131882,parameter,genericscales,allowkeypress,1
5.657073,0.131882,state,genericscales,"background, visibility",1
5.660111,0.131882,event,genericscales,self,start
5.672715,0.148396,state,genericscales,"background, visibility",0
5.678762,0.148396,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.679905,0.148396,aoi,genericscales,label_1,"(0.0, 864.0, 1920.0, 820.8)"
5.682367,0.148396,aoi,genericscales,slider_1,"(0.0, 820.8, 1920.0, 756.0)"
5.684121,0.148396,aoi,genericscales,label_2,"(0.0, 729.0, 1920.0, 685.8)"
5.686919,0.148396,aoi,genericscales,slider_2,"(0.0, 685.8, 1920.0, 621.0)"
