logtime,scenario_time,type,module,address,value
0.822593,0,version,,,1.4.1
0.823231,0,scenario_path,,,includes\scenarios\fatigue.txt
0.823908,0,seed_value,communications,,
0.823938,0,seed_output,communications,,WMS232
0.824033,0,seed_value,communications,,
0.824046,0,seed_output,communications,,MYA347
0.824128,0,seed_value,communications,,
0.82414,0,seed_output,communications,,UPW443
0.824208,0,seed_value,communications,,
0.824217,0,seed_output,communications,,DXE892
0.824287,0,seed_value,communications,,
0.824295,0,seed_output,communications,,RZJ909
0.824359,0,seed_value,communications,,
0.824368,0,seed_output,communications,,APD620
0.824435,0,seed_value,communications,,
0.824444,0,seed_output,communications,,SFU347
0.824513,0,seed_value,communications,,
0.824522,0,seed_output,communications,,RKY252
0.824643,0,seed_value,communications,,
0.824658,0,seed_output,communications,,KBA410
0.824747,0,seed_value,communications,,
0.824759,0,seed_output,communications,,UNN115
0.824835,0,seed_value,communications,,
0.824846,0,seed_output,communications,,GIM033
0.824923,0,seed_value,communications,,
0.824936,0,seed_output,communications,,OSQ034
0.824972,0,seed_value,communications,,
0.824979,0,seed_output,communications,,135.788072
0.824998,0,seed_value,communications,,
0.825004,0,seed_output,communications,,134.821092
0.825021,0,seed_value,communications,,
0.825027,0,seed_output,communications,,128.657947
0.825044,0,seed_value,communications,,
0.82505,0,seed_output,communications,,118.931907
4.377719,0,dialog,,,OpenMATB end
4.378673,0.017783,event,instructions,filename,en/welcome_screen.txt
4.394834,0.033542,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.396075,0.033542,parameter,instructions,title,
4.396158,0.033542,parameter,instructions,taskplacement,fullscreen
4.396196,0.033542,parameter,instructions,taskupdatetime,15
4.396244,0.033542,parameter,instructions,taskfeedback-overdue-active,0
4.39628,0.033542,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.396317,0.033542,parameter,instructions,taskfeedback-overdue-delayms,2000
4.396349,0.033542,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.396379,0.033542,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.396408,0.033542,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.39644,0.033542,parameter,instructions,boldtitle,0
4.396467,0.033542,parameter,instructions,filename,en/welcome_screen.txt
4.396495,0.033542,parameter,instructions,pointsize,0
4.396522,0.033542,parameter,instructions,maxdurationsec,0
4.396552,0.033542,parameter,instructions,response-text,Press SPACE to continue
4.396582,0.033542,parameter,instructions,response-key,SPACE
4.39662,0.033542,parameter,instructions,allowkeypress,1
4.400738,0.033542,state,instructions,"background, visibility",1
4.400765,0.033542,event,instructions,self,start
4.410418,0.04979,state,instructions,"background, visibility",0
4.417187,0.04979,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.425437,0.04979,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.436182,0.04979,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.436306,0.04979,state,instructions,"background, visibility",1
