logtime,scenario_time,type,module,address,value
0.780292,0,version,,,1.4.1
0.780876,0,scenario_path,,,includes\scenarios\fatigue.txt
0.78155,0,seed_value,communications,,
0.78157,0,seed_output,communications,,HCU702
0.781641,0,seed_value,communications,,
0.781651,0,seed_output,communications,,PFR354
0.781713,0,seed_value,communications,,
0.781721,0,seed_output,communications,,OOJ471
0.781776,0,seed_value,communications,,
0.781783,0,seed_output,communications,,PDU968
0.781841,0,seed_value,communications,,
0.781848,0,seed_output,communications,,CJN374
0.781911,0,seed_value,communications,,
0.781921,0,seed_output,communications,,XOW819
0.781988,0,seed_value,communications,,
0.781997,0,seed_output,communications,,DJW772
0.782061,0,seed_value,communications,,
0.782071,0,seed_output,communications,,KQT042
0.782098,0,seed_value,communications,,
0.782106,0,seed_output,communications,,109.234406
0.782127,0,seed_value,communications,,
0.782135,0,seed_output,communications,,124.841958
0.782156,0,seed_value,communications,,
0.782164,0,seed_output,communications,,114.501379
0.782184,0,seed_value,communications,,
0.782191,0,seed_output,communications,,116.926396
