logtime,scenario_time,type,module,address,value
0.749,0,version,,,1.4.1
0.749424,0,scenario_path,,,includes\scenarios\fatigue.txt
0.749973,0,seed_value,communications,,
0.750001,0,seed_output,communications,,KBA410
0.75009,0,seed_value,communications,,
0.750102,0,seed_output,communications,,UNN115
0.750187,0,seed_value,communications,,
0.750197,0,seed_output,communications,,GIM033
0.750265,0,seed_value,communications,,
0.750274,0,seed_output,communications,,OSQ034
0.750363,0,seed_value,communications,,
0.750375,0,seed_output,communications,,UDA433
0.750478,0,seed_value,communications,,
0.750492,0,seed_output,communications,,BJW275
0.750579,0,seed_value,communications,,
0.750592,0,seed_output,communications,,INP414
0.750674,0,seed_value,communications,,
0.750685,0,seed_output,communications,,CMB993
0.750762,0,seed_value,communications,,
0.750773,0,seed_output,communications,,LCN879
0.750857,0,seed_value,communications,,
0.750867,0,seed_output,communications,,CLN158
0.75095,0,seed_value,communications,,
0.750961,0,seed_output,communications,,HQR233
0.751061,0,seed_value,communications,,
0.751076,0,seed_output,communications,,IBX875
0.751114,0,seed_value,communications,,
0.751124,0,seed_output,communications,,123.339126
0.751149,0,seed_value,communications,,
0.751158,0,seed_output,communications,,123.912144
0.751181,0,seed_value,communications,,
0.751189,0,seed_output,communications,,117.532315
0.751212,0,seed_value,communications,,
0.751222,0,seed_output,communications,,127.778132
4.637196,0,dialog,,,OpenMATB end
4.637823,0.017469,event,instructions,filename,en/welcome_screen.txt
4.654046,0.033178,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.65564,0.033178,parameter,instructions,title,
4.655746,0.033178,parameter,instructions,taskplacement,fullscreen
4.655791,0.033178,parameter,instructions,taskupdatetime,15
4.655846,0.033178,parameter,instructions,taskfeedback-overdue-active,0
4.655888,0.033178,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.65593,0.033178,parameter,instructions,taskfeedback-overdue-delayms,2000
4.655967,0.033178,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.656002,0.033178,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.656037,0.033178,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.656072,0.033178,parameter,instructions,boldtitle,0
4.656105,0.033178,parameter,instructions,filename,en/welcome_screen.txt
4.656137,0.033178,parameter,instructions,pointsize,0
4.65617,0.033178,parameter,instructions,maxdurationsec,0
4.656206,0.033178,parameter,instructions,response-text,Press SPACE to continue
4.656238,0.033178,parameter,instructions,response-key,SPACE
4.656269,0.033178,parameter,instructions,allowkeypress,1
4.658854,0.033178,state,instructions,"background, visibility",1
4.658879,0.033178,event,instructions,self,start
4.670122,0.049733,state,instructions,"background, visibility",0
4.679819,0.049733,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.685539,0.049733,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.694248,0.049733,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.694357,0.049733,state,instructions,"background, visibility",1
5.303726,0.049733,input,keyboard,SPACE,press
5.453671,0.049733,input,keyboard,SPACE,release
5.454293,0.049733,state,instructions,"background, visibility",0
5.47113,0.066632,event,genericscales,filename,en/vasf_4pp_part1.txt
5.487761,0.082628,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.488964,0.082628,parameter,genericscales,title,
5.489062,0.082628,parameter,genericscales,taskplacement,fullscreen
5.48911,0.082628,parameter,genericscales,taskupdatetime,15
5.489162,0.082628,parameter,genericscales,taskfeedback-overdue-active,0
5.489204,0.082628,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.489249,0.082628,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.489287,0.082628,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.489312,0.082628,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.489338,0.082628,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.489365,0.082628,parameter,genericscales,boldtitle,0
5.489389,0.082628,parameter,genericscales,filename,en/vasf_4pp_part1.txt
5.489413,0.082628,parameter,genericscales,pointsize,0
5.489435,0.082628,parameter,genericscales,maxdurationsec,0
5.489462,0.082628,parameter,genericscales,response-text,Press SPACE to validate
5.489495,0.082628,parameter,genericscales,response-key,SPACE
5.489526,0.082628,parameter,genericscales,allowkeypress,1
5.48999,0.082628,state,genericscales,"background, visibility",1
5.490057,0.082628,event,genericscales,self,start
5.503238,0.098594,state,genericscales,"background, visibility",0
5.50808,0.098594,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.517896,0.098594,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
5.525297,0.098594,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
5.527264,0.098594,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
5.530258,0.098594,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
5.531289,0.098594,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.533977,0.098594,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.535282,0.098594,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
5.538994,0.098594,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
5.539079,0.098594,state,genericscales,"background, visibility",1
6.287829,0.098594,input,keyboard,SPACE,press
6.420571,0.098594,input,keyboard,SPACE,release
6.421758,0.098594,performance,genericscales,I feel tired,4
6.421837,0.098594,performance,genericscales,I feel sleepy,4
6.421875,0.098594,performance,genericscales,I feel drowsy,4
6.421908,0.098594,performance,genericscales,I feel fatigued,4
6.422001,0.098594,state,genericscales,"background, visibility",0
6.436703,0.114255,event,genericscales,filename,en/vasf_4pp_part2.txt
6.45378,0.130854,aoi,genericscales,background,"(0, 1080, 1920, 0)"
6.455282,0.130854,parameter,genericscales,title,
6.455381,0.130854,parameter,genericscales,taskplacement,fullscreen
6.455421,0.130854,parameter,genericscales,taskupdatetime,15
6.455462,0.130854,parameter,genericscales,taskfeedback-overdue-active,0
6.455495,0.130854,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.455539,0.130854,parameter,genericscales,taskfeedback-overdue-delayms,2000
6.45557,0.130854,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
