logtime,scenario_time,type,module,address,value
0.741535,0,version,,,1.4.1
0.742063,0,scenario_path,,,includes\scenarios\fatigue.txt
0.74285,0,seed_value,communications,,
0.742889,0,seed_output,communications,,GAQ023
0.743021,0,seed_value,communications,,
0.743038,0,seed_output,communications,,QNZ454
0.743139,0,seed_value,communications,,
0.743152,0,seed_output,communications,,FDV753
0.743259,0,seed_value,communications,,
0.743272,0,seed_output,communications,,XVZ241
0.743386,0,seed_value,communications,,
0.7434,0,seed_output,communications,,EHA972
0.743505,0,seed_value,communications,,
0.743518,0,seed_output,communications,,WMS232
0.743607,0,seed_value,communications,,
0.74362,0,seed_output,communications,,MYA347
0.74373,0,seed_value,communications,,
0.743743,0,seed_output,communications,,UPW443
0.743835,0,seed_value,communications,,
0.743847,0,seed_output,communications,,DXE892
0.743888,0,seed_value,communications,,
0.743899,0,seed_output,communications,,115.511246
0.743928,0,seed_value,communications,,
0.743943,0,seed_output,communications,,111.098028
0.74397,0,seed_value,communications,,
0.743981,0,seed_output,communications,,135.992022
0.744008,0,seed_value,communications,,
0.744018,0,seed_output,communications,,118.48416
4.753947,0,dialog,,,OpenMATB end
4.75468,0.018212,event,instructions,filename,en/welcome_screen.txt
4.770402,0.033834,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.770943,0.033834,parameter,instructions,title,
4.771,0.033834,parameter,instructions,taskplacement,fullscreen
4.771012,0.033834,parameter,instructions,taskupdatetime,15
4.771026,0.033834,parameter,instructions,taskfeedback-overdue-active,0
4.771038,0.033834,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.77105,0.033834,parameter,instructions,taskfeedback-overdue-delayms,2000
4.77106,0.033834,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.77107,0.033834,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.77108,0.033834,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.771094,0.033834,parameter,instructions,boldtitle,0
4.771105,0.033834,parameter,instructions,filename,en/welcome_screen.txt
4.771115,0.033834,parameter,instructions,pointsize,0
4.771125,0.033834,parameter,instructions,maxdurationsec,0
4.771136,0.033834,parameter,instructions,response-text,Press SPACE to continue
4.771148,0.033834,parameter,instructions,response-key,SPACE
4.771158,0.033834,parameter,instructions,allowkeypress,1
4.773573,0.033834,state,instructions,"background, visibility",1
4.773615,0.033834,event,instructions,self,start
4.786485,0.050145,state,instructions,"background, visibility",0
4.792797,0.050145,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.797829,0.050145,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.810182,0.050145,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.810323,0.050145,state,instructions,"background, visibility",1
5.219947,0.050145,input,keyboard,SPACE,press
5.369582,0.050145,input,keyboard,SPACE,release
5.370122,0.050145,state,instructions,"background, visibility",0
5.386073,0.066128,event,genericscales,filename,en/vasf_4pp_part1.txt
5.403085,0.082664,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.404163,0.082664,parameter,genericscales,title,
5.404243,0.082664,parameter,genericscales,taskplacement,fullscreen
5.404273,0.082664,parameter,genericscales,taskupdatetime,15
5.404305,0.082664,parameter,genericscales,taskfeedback-overdue-active,0
5.404328,0.082664,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.404355,0.082664,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.404376,0.082664,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.404396,0.082664,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.404416,0.082664,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.404436,0.082664,parameter,genericscales,boldtitle,0
5.404454,0.082664,parameter,genericscales,filename,en/vasf_4pp_part1.txt
5.404475,0.082664,parameter,genericscales,pointsize,0
5.404493,0.082664,parameter,genericscales,maxdurationsec,0
5.404514,0.082664,parameter,genericscales,response-text,Press SPACE to validate
5.404535,0.082664,parameter,genericscales,response-key,SPACE
5.404553,0.082664,parameter,genericscales,allowkeypress,1
5.404852,0.082664,state,genericscales,"background, visibility",1
5.404894,0.082664,event,genericscales,self,start
5.419315,0.09932,state,genericscales,"background, visibility",0
5.424028,0.09932,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.433186,0.09932,aoi,genericscales,label_1,"(0.0, 864.0, 1920.0, 820.8)"
5.439492,0.09932,aoi,genericscales,slider_1,"(0.0, 820.8, 1920.0, 756.0)"
5.442803,0.09932,aoi,genericscales,label_2,"(0.0, 729.0, 1920.0, 685.8)"
5.447239,0.09932,aoi,genericscales,slider_2,"(0.0, 685.8, 1920.0, 621.0)"
5.448614,0.09932,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.452144,0.09932,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.453457,0.09932,aoi,genericscales,label_4,"(0.0, 459.0, 1920.0, 415.8)"
5.457412,0.09932,aoi,genericscales,slider_4,"(0.0, 415.8, 1920.0, 351.0)"
5.457511,0.09932,state,genericscales,"background, visibility",1
7.719583,0.09932,input,keyboard,SPACE,press
7.887051,0.09932,input,keyboard,SPACE,release
7.888548,0.09932,performance,genericscales,I feel tired,4
7.888662,0.09932,performance,genericscales,I feel sleepy,4
7.888706,0.09932,performance,genericscales,I feel drowsy,4
7.888739,0.09932,performance,genericscales,I feel fatigued,4
7.888833,0.09932,state,genericscales,"background, visibility",0
7.898497,0.09932,manual,,,end
