logtime,scenario_time,type,module,address,value
0.723402,0,version,,,1.4.1
0.72391,0,scenario_path,,,includes\scenarios\fatigue.txt
0.724759,0,seed_value,communications,,
0.724786,0,seed_output,communications,,HQR233
0.724886,0,seed_value,communications,,
0.724897,0,seed_output,communications,,IBX875
0.724992,0,seed_value,communications,,
0.725006,0,seed_output,communications,,EOR477
0.725094,0,seed_value,communications,,
0.725105,0,seed_output,communications,,CGE412
0.725195,0,seed_value,communications,,
0.725208,0,seed_output,communications,,BLS903
0.725293,0,seed_value,communications,,
0.725304,0,seed_output,communications,,HCU702
0.725387,0,seed_value,communications,,
0.725396,0,seed_output,communications,,PFR354
0.72548,0,seed_value,communications,,
0.725492,0,seed_output,communications,,OOJ471
0.725571,0,seed_value,communications,,
0.725583,0,seed_output,communications,,PDU968
0.725618,0,seed_value,communications,,
0.725627,0,seed_output,communications,,109.939635
0.725653,0,seed_value,communications,,
0.725662,0,seed_output,communications,,122.42856
0.725686,0,seed_value,communications,,
0.725694,0,seed_output,communications,,115.062015
0.725717,0,seed_value,communications,,
0.725726,0,seed_output,communications,,136.372291
4.606001,0,dialog,,,OpenMATB end
4.606518,0.017685,input,joystick,x,-0.007828
4.606598,0.017685,input,joystick,y,0.154925
4.606877,0.017685,event,instructions,filename,en/welcome_screen.txt
4.623002,0.03351,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.623837,0.03351,parameter,instructions,title,
4.623888,0.03351,parameter,instructions,taskplacement,fullscreen
4.623909,0.03351,parameter,instructions,taskupdatetime,15
4.623932,0.03351,parameter,instructions,taskfeedback-overdue-active,0
4.623952,0.03351,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.623972,0.03351,parameter,instructions,taskfeedback-overdue-delayms,2000
4.62399,0.03351,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.624008,0.03351,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.624025,0.03351,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.624042,0.03351,parameter,instructions,boldtitle,0
4.624058,0.03351,parameter,instructions,filename,en/welcome_screen.txt
4.624073,0.03351,parameter,instructions,pointsize,0
4.624089,0.03351,parameter,instructions,maxdurationsec,0
4.624106,0.03351,parameter,instructions,response-text,Press SPACE to continue
4.624122,0.03351,parameter,instructions,response-key,SPACE
4.624137,0.03351,parameter,instructions,allowkeypress,1
4.627962,0.03351,state,instructions,"background, visibility",1
4.628,0.03351,event,instructions,self,start
4.638861,0.049993,state,instructions,"background, visibility",0
4.653435,0.049993,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.661723,0.049993,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.668942,0.049993,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.669067,0.049993,state,instructions,"background, visibility",1
5.122252,0.049993,input,keyboard,SPACE,press
5.23908,0.049993,input,keyboard,SPACE,release
5.239472,0.049993,state,instructions,"background, visibility",0
5.255594,0.066109,event,genericscales,filename,en/vasf_4pp_part1.txt
5.272505,0.082822,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.273044,0.082822,parameter,genericscales,title,
5.273094,0.082822,parameter,genericscales,taskplacement,fullscreen
5.273113,0.082822,parameter,genericscales,taskupdatetime,15
5.273131,0.082822,parameter,genericscales,taskfeedback-overdue-active,0
5.273146,0.082822,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.273159,0.082822,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.27317,0.082822,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.273181,0.082822,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.273191,0.082822,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.273202,0.082822,parameter,genericscales,boldtitle,0
5.273212,0.082822,parameter,genericscales,filename,en/vasf_4pp_part1.txt
5.273222,0.082822,parameter,genericscales,pointsize,0
5.273231,0.082822,parameter,genericscales,maxdurationsec,0
5.273241,0.082822,parameter,genericscales,response-text,Press SPACE to validate
5.273251,0.082822,parameter,genericscales,response-key,SPACE
5.273261,0.082822,parameter,genericscales,allowkeypress,1
5.273432,0.082822,state,genericscales,"background, visibility",1
5.273453,0.082822,event,genericscales,self,start
5.2887,0.099209,state,genericscales,"background, visibility",0
5.29077,0.099209,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.30223,0.099209,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
5.313555,0.099209,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
5.317162,0.099209,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
5.323667,0.099209,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
5.325336,0.099209,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.330191,0.099209,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.332012,0.099209,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
5.337687,0.099209,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
5.337812,0.099209,state,genericscales,"background, visibility",1
5.62285,0.099209,input,keyboard,SPACE,press
5.758494,0.099209,input,keyboard,SPACE,release
5.759725,0.099209,performance,genericscales,I feel tired,4
5.759809,0.099209,performance,genericscales,I feel sleepy,4
5.759844,0.099209,performance,genericscales,I feel drowsy,4
5.759873,0.099209,performance,genericscales,I feel fatigued,4
5.759962,0.099209,state,genericscales,"background, visibility",0
5.772379,0.112617,event,genericscales,filename,en/vasf_4pp_part2.txt
5.789371,0.129117,aoi,genericscales,background,"(0, 1080, 1920, 0)"
5.790108,0.129117,parameter,genericscales,title,
5.790156,0.129117,parameter,genericscales,taskplacement,fullscreen
5.790177,0.129117,parameter,genericscales,taskupdatetime,15
5.7902,0.129117,parameter,genericscales,taskfeedback-overdue-active,0
5.790221,0.129117,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.790241,0.129117,parameter,genericscales,taskfeedback-overdue-delayms,2000
5.790258,0.129117,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
5.790275,0.129117,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
5.790292,0.129117,parameter,genericscales,taskfeedback-overdue-_is_visible,0
5.790312,0.129117,parameter,genericscales,boldtitle,0
5.790329,0.129117,parameter,genericscales,filename,en/vasf_4pp_part2.txt
5.790345,0.129117,parameter,genericscales,pointsize,0
5.790361,0.129117,parameter,genericscales,maxdurationsec,0
5.790378,0.129117,parameter,genericscales,response-text,Press SPACE to validate
5.790394,0.129117,parameter,genericscales,response-key,SPACE
5.79041,0.129117,parameter,genericscales,allowkeypress,1
5.790646,0.129117,state,genericscales,"background, visibility",1
5.795918,0.129117,event,genericscales,self,start
5.806389,0.145873,state,genericscales,"background, visibility",0
5.817293,0.145873,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
5.818358,0.145873,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
5.82084,0.145873,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
5.823097,0.145873,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
5.826037,0.145873,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
5.827837,0.145873,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
5.831302,0.145873,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
5.832348,0.145873,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
5.836042,0.145873,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
5.83613,0.145873,state,genericscales,"background, visibility",1
6.122325,0.145873,input,keyboard,SPACE,press
6.272839,0.145873,input,keyboard,SPACE,release
6.273874,0.145873,performance,genericscales,I feel worn out,4
6.273936,0.145873,performance,genericscales,I feel energetic,4
6.273964,0.145873,performance,genericscales,I feel active,4
6.274076,0.145873,performance,genericscales,I feel vigorous,4
6.274399,0.145873,state,genericscales,"background, visibility",0
6.289373,0.161933,event,genericscales,filename,en/vasf_4pp_part3.txt
6.306933,0.17908,aoi,genericscales,background,"(0, 1080, 1920, 0)"
6.30771,0.17908,parameter,genericscales,title,
6.307768,0.17908,parameter,genericscales,taskplacement,fullscreen
6.307793,0.17908,parameter,genericscales,taskupdatetime,15
6.30782,0.17908,parameter,genericscales,taskfeedback-overdue-active,0
6.307843,0.17908,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.307867,0.17908,parameter,genericscales,taskfeedback-overdue-delayms,2000
6.307888,0.17908,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
6.307907,0.17908,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
6.307927,0.17908,parameter,genericscales,taskfeedback-overdue-_is_visible,0
6.307949,0.17908,parameter,genericscales,boldtitle,0
6.307968,0.17908,parameter,genericscales,filename,en/vasf_4pp_part3.txt
6.307986,0.17908,parameter,genericscales,pointsize,0
6.308004,0.17908,parameter,genericscales,maxdurationsec,0
6.308025,0.17908,parameter,genericscales,response-text,Press SPACE to validate
6.308045,0.17908,parameter,genericscales,response-key,SPACE
6.308064,0.17908,parameter,genericscales,allowkeypress,1
6.30835,0.17908,state,genericscales,"background, visibility",1
6.314074,0.17908,event,genericscales,self,start
6.322205,0.194712,state,genericscales,"background, visibility",0
6.32879,0.194712,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
6.32981,0.194712,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
6.33252,0.194712,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
6.333517,0.194712,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
6.335691,0.194712,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
6.338194,0.194712,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
6.342144,0.194712,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
6.343137,0.194712,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
6.34543,0.194712,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
6.345532,0.194712,state,genericscales,"background, visibility",1
6.689331,0.194712,input,keyboard,SPACE,press
6.822715,0.194712,input,keyboard,SPACE,release
6.823998,0.194712,performance,genericscales,I feel efficient,4
6.824111,0.194712,performance,genericscales,I feel lively,4
6.824162,0.194712,performance,genericscales,I feel bushed,4
6.824198,0.194712,performance,genericscales,I feel exhausted,4
6.824295,0.194712,state,genericscales,"background, visibility",0
6.83906,0.210626,event,genericscales,filename,en/vasf_4pp_part4.txt
6.856012,0.227186,aoi,genericscales,background,"(0, 1080, 1920, 0)"
6.856765,0.227186,parameter,genericscales,title,
6.856818,0.227186,parameter,genericscales,taskplacement,fullscreen
6.856841,0.227186,parameter,genericscales,taskupdatetime,15
