logtime,scenario_time,type,module,address,value
0.801567,0,version,,,1.4.1
0.802026,0,scenario_path,,,includes\scenarios\fatigue.txt
0.802662,0,seed_value,communications,,
0.802691,0,seed_output,communications,,UDA433
0.802782,0,seed_value,communications,,
0.802795,0,seed_output,communications,,BJW275
0.802881,0,seed_value,communications,,
0.802892,0,seed_output,communications,,INP414
0.803005,0,seed_value,communications,,
0.80302,0,seed_output,communications,,CMB993
0.803119,0,seed_value,communications,,
0.803134,0,seed_output,communications,,LCN879
0.803223,0,seed_value,communications,,
0.803234,0,seed_output,communications,,CLN158
0.803326,0,seed_value,communications,,
0.803337,0,seed_output,communications,,HQR233
0.803414,0,seed_value,communications,,
0.803423,0,seed_output,communications,,IBX875
0.803505,0,seed_value,communications,,
0.803519,0,seed_output,communications,,EOR477
0.803608,0,seed_value,communications,,
0.803623,0,seed_output,communications,,CGE412
0.803712,0,seed_value,communications,,
0.803724,0,seed_output,communications,,BLS903
0.803759,0,seed_value,communications,,
0.803769,0,seed_output,communications,,121.299595
0.803795,0,seed_value,communications,,
0.803804,0,seed_output,communications,,119.0496
0.803828,0,seed_value,communications,,
0.803837,0,seed_output,communications,,126.543377
0.803859,0,seed_value,communications,,
0.803867,0,seed_output,communications,,109.118003
4.079531,0,dialog,,,OpenMATB end
4.079935,0.017514,event,instructions,filename,en/welcome_screen.txt
4.09902,0.036166,aoi,instructions,background,"(0, 1080, 1920, 0)"
4.100062,0.036166,parameter,instructions,title,
4.10012,0.036166,parameter,instructions,taskplacement,fullscreen
4.100145,0.036166,parameter,instructions,taskupdatetime,15
4.100176,0.036166,parameter,instructions,taskfeedback-overdue-active,0
4.100198,0.036166,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.100222,0.036166,parameter,instructions,taskfeedback-overdue-delayms,2000
4.100242,0.036166,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
4.100262,0.036166,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
4.10028,0.036166,parameter,instructions,taskfeedback-overdue-_is_visible,0
4.1003,0.036166,parameter,instructions,boldtitle,0
4.100317,0.036166,parameter,instructions,filename,en/welcome_screen.txt
4.100335,0.036166,parameter,instructions,pointsize,0
4.100353,0.036166,parameter,instructions,maxdurationsec,0
4.100386,0.036166,parameter,instructions,response-text,Press SPACE to continue
4.100406,0.036166,parameter,instructions,response-key,SPACE
4.100423,0.036166,parameter,instructions,allowkeypress,1
4.103958,0.036166,state,instructions,"background, visibility",1
4.103995,0.036166,event,instructions,self,start
4.112772,0.05024,state,instructions,"background, visibility",0
4.125757,0.05024,aoi,instructions,title,"(0, 1080, 1920, 0)"
4.134102,0.05024,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
4.140481,0.05024,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
4.140582,0.05024,state,instructions,"background, visibility",1
4.314117,0.05024,input,keyboard,SPACE,press
4.463373,0.05024,input,keyboard,SPACE,release
4.46431,0.05024,state,instructions,"background, visibility",0
4.479261,0.065386,event,genericscales,filename,en/vasf_4pp_part1.txt
4.496846,0.082409,aoi,genericscales,background,"(0, 1080, 1920, 0)"
4.498118,0.082409,parameter,genericscales,title,
4.498205,0.082409,parameter,genericscales,taskplacement,fullscreen
4.498242,0.082409,parameter,genericscales,taskupdatetime,15
4.498286,0.082409,parameter,genericscales,taskfeedback-overdue-active,0
4.498323,0.082409,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.498358,0.082409,parameter,genericscales,taskfeedback-overdue-delayms,2000
4.498389,0.082409,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
4.498418,0.082409,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
4.498448,0.082409,parameter,genericscales,taskfeedback-overdue-_is_visible,0
4.498478,0.082409,parameter,genericscales,boldtitle,0
4.498505,0.082409,parameter,genericscales,filename,en/vasf_4pp_part1.txt
4.498532,0.082409,parameter,genericscales,pointsize,0
4.49856,0.082409,parameter,genericscales,maxdurationsec,0
4.498595,0.082409,parameter,genericscales,response-text,Press SPACE to validate
4.498625,0.082409,parameter,genericscales,response-key,SPACE
4.498653,0.082409,parameter,genericscales,allowkeypress,1
4.49908,0.082409,state,genericscales,"background, visibility",1
4.499143,0.082409,event,genericscales,self,start
4.513085,0.099051,state,genericscales,"background, visibility",0
4.517209,0.099051,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
4.531458,0.099051,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
