logtime,scenario_time,type,module,address,value
0.897071,0,version,,,1.4.1
0.8975,0,scenario_path,,,includes\scenarios\fatigue.txt
0.898104,0,seed_value,communications,,
0.898125,0,seed_output,communications,,TQD514
0.898199,0,seed_value,communications,,
0.898209,0,seed_output,communications,,LOM340
0.898273,0,seed_value,communications,,
0.898281,0,seed_output,communications,,GDJ460
0.898342,0,seed_value,communications,,
0.898351,0,seed_output,communications,,IMR655
0.898407,0,seed_value,communications,,
0.898415,0,seed_output,communications,,QOK886
0.89847,0,seed_value,communications,,
0.898478,0,seed_output,communications,,EYP842
0.898543,0,seed_value,communications,,
0.898552,0,seed_output,communications,,XJY070
0.898616,0,seed_value,communications,,
0.898624,0,seed_output,communications,,GWT153
0.898689,0,seed_value,communications,,
0.898698,0,seed_output,communications,,EXG814
0.898723,0,seed_value,communications,,
0.89874,0,seed_output,communications,,110.129373
0.898762,0,seed_value,communications,,
0.898769,0,seed_output,communications,,116.114649
0.898787,0,seed_value,communications,,
0.898794,0,seed_output,communications,,132.932125
0.898814,0,seed_value,communications,,
0.89882,0,seed_output,communications,,121.074509
4.334861,0,dialog,,,OpenMATB end
4.350711,0.017635,input,joystick,x,-0.007828
4.350756,0.017635,input,joystick,y,0.076493
