logtime,scenario_time,type,module,address,value
0.767422,0,version,,,1.4.1
0.767956,0,scenario_path,,,includes\scenarios\fatigue.txt
0.768736,0,seed_value,communications,,
0.768772,0,seed_output,communications,,MKH269
0.768896,0,seed_value,communications,,
0.768911,0,seed_output,communications,,BJW275
0.769015,0,seed_value,communications,,
0.769029,0,seed_output,communications,,INP414
0.769131,0,seed_value,communications,,
0.769143,0,seed_output,communications,,CMB993
0.769241,0,seed_value,communications,,
0.769254,0,seed_output,communications,,LCN879
0.769363,0,seed_value,communications,,
0.769391,0,seed_output,communications,,CLN158
0.769491,0,seed_value,communications,,
0.769505,0,seed_output,communications,,HQR233
0.769596,0,seed_value,communications,,
0.769609,0,seed_output,communications,,IBX875
0.769702,0,seed_value,communications,,
0.769714,0,seed_output,communications,,EOR477
0.769801,0,seed_value,communications,,
0.769814,0,seed_output,communications,,CGE412
0.769851,0,seed_value,communications,,
0.769862,0,seed_output,communications,,114.085686
0.769892,0,seed_value,communications,,
0.769902,0,seed_output,communications,,121.299595
0.769929,0,seed_value,communications,,
0.769938,0,seed_output,communications,,119.0496
0.769963,0,seed_value,communications,,
0.769972,0,seed_output,communications,,126.543377
5.386437,0,dialog,,,OpenMATB end
5.387333,0.018142,event,instructions,filename,en/welcome_screen.txt
5.403075,0.033443,aoi,instructions,background,"(0, 1080, 1920, 0)"
5.404532,0.033443,parameter,instructions,title,
5.404616,0.033443,parameter,instructions,taskplacement,fullscreen
5.404652,0.033443,parameter,instructions,taskupdatetime,15
5.404694,0.033443,parameter,instructions,taskfeedback-overdue-active,0
5.404728,0.033443,parameter,instructions,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5.404762,0.033443,parameter,instructions,taskfeedback-overdue-delayms,2000
5.404791,0.033443,parameter,instructions,taskfeedback-overdue-blinkdurationms,1000
5.404821,0.033443,parameter,instructions,taskfeedback-overdue-_nexttoggletime,0
5.404849,0.033443,parameter,instructions,taskfeedback-overdue-_is_visible,0
5.404878,0.033443,parameter,instructions,boldtitle,0
5.404906,0.033443,parameter,instructions,filename,en/welcome_screen.txt
5.404936,0.033443,parameter,instructions,pointsize,0
5.404963,0.033443,parameter,instructions,maxdurationsec,0
5.404994,0.033443,parameter,instructions,response-text,Press SPACE to continue
5.405023,0.033443,parameter,instructions,response-key,SPACE
5.40505,0.033443,parameter,instructions,allowkeypress,1
5.409315,0.033443,state,instructions,"background, visibility",1
5.409342,0.033443,event,instructions,self,start
5.419217,0.050135,state,instructions,"background, visibility",0
5.42656,0.050135,aoi,instructions,title,"(0, 1080, 1920, 0)"
5.43165,0.050135,aoi,instructions,press_space,"(0, 1080, 1920, 0)"
5.442371,0.050135,aoi,instructions,instructions,"(0, 1080, 1920, 0)"
5.442498,0.050135,state,instructions,"background, visibility",1
6.335684,0.050135,input,keyboard,SPACE,press
6.471775,0.050135,input,keyboard,SPACE,release
6.472425,0.050135,state,instructions,"background, visibility",0
6.485557,0.063421,event,genericscales,filename,en/vasf_4pp_part1.txt
6.502959,0.080256,aoi,genericscales,background,"(0, 1080, 1920, 0)"
6.504127,0.080256,parameter,genericscales,title,
6.504208,0.080256,parameter,genericscales,taskplacement,fullscreen
6.504245,0.080256,parameter,genericscales,taskupdatetime,15
6.504288,0.080256,parameter,genericscales,taskfeedback-overdue-active,0
6.504322,0.080256,parameter,genericscales,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.504359,0.080256,parameter,genericscales,taskfeedback-overdue-delayms,2000
6.504389,0.080256,parameter,genericscales,taskfeedback-overdue-blinkdurationms,1000
6.504417,0.080256,parameter,genericscales,taskfeedback-overdue-_nexttoggletime,0
6.504447,0.080256,parameter,genericscales,taskfeedback-overdue-_is_visible,0
6.504478,0.080256,parameter,genericscales,boldtitle,0
6.504504,0.080256,parameter,genericscales,filename,en/vasf_4pp_part1.txt
6.504532,0.080256,parameter,genericscales,pointsize,0
6.504558,0.080256,parameter,genericscales,maxdurationsec,0
6.504588,0.080256,parameter,genericscales,response-text,Press SPACE to validate
6.504618,0.080256,parameter,genericscales,response-key,SPACE
6.504646,0.080256,parameter,genericscales,allowkeypress,1
6.505046,0.080256,state,genericscales,"background, visibility",1
6.505116,0.080256,event,genericscales,self,start
6.519139,0.096855,state,genericscales,"background, visibility",0
6.523969,0.096855,aoi,genericscales,press_space,"(0, 1080, 1920, 0)"
6.534131,0.096855,aoi,genericscales,label_1,"(0.0, 928.8000000000002, 1920.0, 885.6000000000001)"
6.540767,0.096855,aoi,genericscales,slider_1,"(0.0, 885.6000000000001, 1920.0, 820.8000000000001)"
6.542962,0.096855,aoi,genericscales,label_2,"(0.0, 761.4000000000001, 1920.0, 718.2)"
6.546499,0.096855,aoi,genericscales,slider_2,"(0.0, 718.2, 1920.0, 653.4000000000001)"
6.54767,0.096855,aoi,genericscales,label_3,"(0.0, 594.0, 1920.0, 550.8)"
6.550729,0.096855,aoi,genericscales,slider_3,"(0.0, 550.8, 1920.0, 486.0)"
6.551989,0.096855,aoi,genericscales,label_4,"(0.0, 426.6, 1920.0, 383.40000000000003)"
6.555733,0.096855,aoi,genericscales,slider_4,"(0.0, 383.40000000000003, 1920.0, 318.6)"
6.555825,0.096855,state,genericscales,"background, visibility",1
6.855035,0.096855,input,keyboard,SPACE,press
7.00283,0.096855,input,keyboard,SPACE,release
7.004132,0.096855,performance,genericscales,I feel tired,4
7.004206,0.096855,performance,genericscales,I feel sleepy,4
7.004242,0.096855,performance,genericscales,I feel drowsy,4
7.004272,0.096855,performance,genericscales,I feel fatigued,4
